exp_init,exp_final,time_init,time_final,eps_final,path_len
1.13204e+06,1.13204e+06,60,60,1,0
1.1327e+06,1.1327e+06,60,60,1,0
1.13772e+06,1.13772e+06,60,60,1,0
1.1422e+06,1.1422e+06,60,60,1,0
1.13335e+06,1.13335e+06,60,60,1,0
1.12803e+06,1.12803e+06,60,60,1,0
1.12988e+06,1.12988e+06,60,60,1,0
1.13871e+06,1.13871e+06,60,60,1,0
1.13747e+06,1.13747e+06,60,60,1,0
1.12717e+06,1.12717e+06,60,60,1,0
1.13146e+06,1.13146e+06,60,60,1,0
1.13165e+06,1.13165e+06,60,60,1,0
1.13191e+06,1.13191e+06,60,60,1,0
1.12218e+06,1.12218e+06,60,60,1,0
1.14173e+06,1.14173e+06,60,60,1,0
1.11281e+06,1.11281e+06,60,60,1,0
1.11937e+06,1.11937e+06,60,60,1,0
1.13629e+06,1.13629e+06,60,60,1,0
1.13302e+06,1.13302e+06,60,60,1,0
1.13498e+06,1.13498e+06,60,60,1,0
1.14487e+06,1.14487e+06,60,60,1,0
1.13503e+06,1.13503e+06,60,60,1,0
1.14423e+06,1.14423e+06,60.0001,60.0001,1,0
1.13944e+06,1.13944e+06,60,60,1,0
1.12328e+06,1.12328e+06,60,60,1,0
1.13375e+06,1.13375e+06,60,60,1,0
1.12554e+06,1.12554e+06,60.0001,60.0001,1,0
1.12602e+06,1.12602e+06,60,60,1,0
1.14377e+06,1.14377e+06,60,60,1,0
1.13165e+06,1.13165e+06,60,60,1,0
1.13344e+06,1.13344e+06,60,60,1,0
1.12769e+06,1.12769e+06,60,60,1,0
1.14242e+06,1.14242e+06,60,60,1,0
1.13561e+06,1.13561e+06,60,60,1,0
1.13793e+06,1.13793e+06,60,60,1,0
1.12222e+06,1.12222e+06,60,60,1,0
1.13166e+06,1.13166e+06,60,60,1,0
1.1344e+06,1.1344e+06,60,60,1,0
1.13964e+06,1.13964e+06,60,60,1,0
1.12327e+06,1.12327e+06,60,60,1,0
1.14302e+06,1.14302e+06,60,60,1,0
1.13644e+06,1.13644e+06,60,60,1,0
1.12135e+06,1.12135e+06,60,60,1,0
1.13884e+06,1.13884e+06,60,60,1,0
1.12725e+06,1.12725e+06,60,60,1,0
1.13266e+06,1.13266e+06,60,60,1,0
1.14222e+06,1.14222e+06,60,60,1,0
1.13703e+06,1.13703e+06,60,60,1,0
1.07018e+06,1.07018e+06,60,60,1,0
1.00145e+06,1.00145e+06,60,60,1,0
1.09868e+06,1.09868e+06,60,60,1,0
1.0442e+06,1.0442e+06,60,60,1,0
1.13592e+06,1.13592e+06,60,60,1,0
1.14132e+06,1.14132e+06,60.0001,60.0001,1,0
1.12775e+06,1.12775e+06,60,60,1,0
1.11651e+06,1.11651e+06,60,60,1,0
1.13639e+06,1.13639e+06,60,60,1,0
1.14545e+06,1.14545e+06,60,60,1,0
1.14013e+06,1.14013e+06,60,60,1,0
1.1386e+06,1.1386e+06,60.0001,60.0001,1,0
1.14137e+06,1.14137e+06,60,60,1,0
1.14165e+06,1.14165e+06,60,60,1,0
1.14675e+06,1.14675e+06,60,60,1,0
1.14093e+06,1.14093e+06,60,60,1,0
1.13731e+06,1.13731e+06,60,60,1,0
1.13508e+06,1.13508e+06,60.0001,60.0001,1,0
1.13343e+06,1.13343e+06,60,60,1,0
1.14188e+06,1.14188e+06,60,60,1,0
1.14481e+06,1.14481e+06,60,60,1,0
1.14419e+06,1.14419e+06,60,60,1,0
1.14251e+06,1.14251e+06,60,60,1,0
1.13723e+06,1.13723e+06,60.0001,60.0001,1,0
1.12941e+06,1.12941e+06,60,60,1,0
1.12162e+06,1.12162e+06,60,60,1,0
1.14615e+06,1.14615e+06,60,60,1,0
1.14243e+06,1.14243e+06,60,60,1,0
1.14782e+06,1.14782e+06,60,60,1,0
1.1322e+06,1.1322e+06,60,60,1,0
1.1391e+06,1.1391e+06,60,60,1,0
1.14503e+06,1.14503e+06,60,60,1,0
1.14001e+06,1.14001e+06,60.0001,60.0001,1,0
1.15062e+06,1.15062e+06,60,60,1,0
1.13615e+06,1.13615e+06,60,60,1,0
1.14725e+06,1.14725e+06,60,60,1,0
1.13962e+06,1.13962e+06,60,60,1,0
1.14848e+06,1.14848e+06,60,60,1,0
1.13812e+06,1.13812e+06,60,60,1,0
1.14306e+06,1.14306e+06,60,60,1,0
1.12008e+06,1.12008e+06,60,60,1,0
1.14469e+06,1.14469e+06,60,60,1,0
1.13237e+06,1.13237e+06,60,60,1,0
1.12082e+06,1.12082e+06,60,60,1,0
1.14841e+06,1.14841e+06,60,60,1,0
1.13821e+06,1.13821e+06,60,60,1,0
1.14569e+06,1.14569e+06,60,60,1,0
1.13834e+06,1.13834e+06,60.0001,60.0001,1,0
1.14646e+06,1.14646e+06,60,60,1,0
1.13787e+06,1.13787e+06,60,60,1,0
1.12864e+06,1.12864e+06,60,60,1,0
1.14478e+06,1.14478e+06,60,60,1,0
