K: [ -0.0585049, 0.118879 ]
K: [ 0.0811213, 0.258505 ]
K: [ 0.0811213, -0.0207476 ]
P: [ 0.0811213, 0.258505 ]
K: [ 0.220748, 0.258505 ]
K: [ -0.0585049, 0.258505 ]
K: [ 0.0811213, 0.398131 ]
K: [ 0.0811213, 0.118879 ]
P: [ 0.0811213, -0.0207476 ]
K: [ 0.220748, -0.0207476 ]
K: [ -0.0585049, -0.0207476 ]
K: [ 0.0811213, 0.118879 ]
K: [ 0.0811213, -0.160374 ]
P: [ 0.0811213, 0.398131 ]
K: [ 0.220748, 0.398131 ]
K: [ -0.0585049, 0.398131 ]
K: [ 0.0811213, 0.537757 ]
K: [ 0.0811213, 0.258505 ]
P: [ 0.5, -1.13776 ]
K: [ 0.639626, -1.13776 ]
K: [ 0.360374, -1.13776 ]
K: [ 0.5, -0.998131 ]
K: [ 0.5, -1.27738 ]
P: [ 0.918879, -1.55664 ]
K: [ 1.0585, -1.55664 ]
K: [ 0.779252, -1.55664 ]
K: [ 0.918879, -1.41701 ]
K: [ 0.918879, -1.69626 ]
P: [ 0.0811213, -0.160374 ]
K: [ 0.220748, -0.160374 ]
K: [ -0.0585049, -0.160374 ]
K: [ 0.0811213, -0.0207476 ]
K: [ 0.0811213, -0.3 ]
P: [ 1.33776, -1.83589 ]
K: [ 1.47738, -1.83589 ]
K: [ 1.19813, -1.83589 ]
K: [ 1.33776, -1.69626 ]
K: [ 1.33776, -1.97551 ]
P: [ 0.360374, 1.37551 ]
K: [ 0.5, 1.37551 ]
K: [ 0.220748, 1.37551 ]
K: [ 0.360374, 1.51514 ]
K: [ 0.360374, 1.23589 ]
P: [ 0.0811213, 0.537757 ]
K: [ 0.220748, 0.537757 ]
K: [ -0.0585049, 0.537757 ]
K: [ 0.0811213, 0.677384 ]
K: [ 0.0811213, 0.398131 ]
P: [ 0.220748, 1.09626 ]
K: [ 0.360374, 1.09626 ]
K: [ 0.0811213, 1.09626 ]
K: [ 0.220748, 1.23589 ]
K: [ 0.220748, 0.956636 ]
P: [ 0.0811213, -0.3 ]
K: [ 0.220748, -0.3 ]
K: [ -0.0585049, -0.3 ]
K: [ 0.0811213, -0.160374 ]
K: [ 0.0811213, -0.439626 ]
P: [ 1.61701, -1.97551 ]
K: [ 1.75664, -1.97551 ]
K: [ 1.47738, -1.97551 ]
K: [ 1.61701, -1.83589 ]
K: [ 1.61701, -2.11514 ]
P: [ 2.17551, -2.11514 ]
K: [ 2.31514, -2.11514 ]
K: [ 2.03589, -2.11514 ]
K: [ 2.17551, -1.97551 ]
K: [ 2.17551, -2.25477 ]
P: [ 2.31514, -2.11514 ]
K: [ 2.45477, -2.11514 ]
K: [ 2.17551, -2.11514 ]
K: [ 2.31514, -2.25477 ]
P: [ 2.45477, -2.11514 ]
K: [ 2.59439, -2.11514 ]
K: [ 2.31514, -2.11514 ]
K: [ 2.45477, -2.25477 ]
P: [ 2.59439, -2.11514 ]
K: [ 2.73402, -2.11514 ]
K: [ 2.45477, -2.11514 ]
K: [ 2.59439, -2.25477 ]
P: [ 2.73402, -2.11514 ]
K: [ 2.87365, -2.11514 ]
K: [ 2.59439, -2.11514 ]
K: [ 2.73402, -2.25477 ]
P: [ 1.0585, -1.69626 ]
K: [ 1.19813, -1.69626 ]
K: [ 0.918879, -1.69626 ]
K: [ 1.0585, -1.55664 ]
K: [ 1.0585, -1.83589 ]
P: [ 2.87365, -2.11514 ]
K: [ 2.6415, 0.3 ]
K: [ 3.01327, -2.11514 ]
K: [ 2.73402, -2.11514 ]
K: [ 2.87365, -1.97551 ]
K: [ 2.87365, -2.25477 ]
P: [ 1.0585, -0.0207476 ]
K: [ 1.19813, -0.0207476 ]
K: [ 0.918879, -0.0207476 ]
K: [ 1.0585, 0.118879 ]
K: [ 1.0585, -0.160374 ]
P: [ 1.0585, 0.118879 ]
K: [ 0.918879, 0.118879 ]
K: [ 1.0585, 0.258505 ]
K: [ 1.0585, -0.0207476 ]
P: [ 1.0585, 0.258505 ]
K: [ 0.918879, 0.258505 ]
K: [ 1.0585, 0.398131 ]
K: [ 1.0585, 0.118879 ]
P: [ 1.0585, 0.398131 ]
K: [ 0.918879, 0.398131 ]
K: [ 1.0585, 0.537757 ]
K: [ 1.0585, 0.258505 ]
P: [ 0.779252, -0.0207476 ]
K: [ 0.918879, -0.0207476 ]
K: [ 0.639626, -0.0207476 ]
K: [ 0.779252, 0.118879 ]
K: [ 0.779252, -0.160374 ]
P: [ 0.918879, 0.118879 ]
K: [ 1.0585, 0.118879 ]
K: [ 0.779252, 0.118879 ]
K: [ 0.918879, 0.258505 ]
K: [ 0.918879, -0.0207476 ]
P: [ 0.779252, 0.118879 ]
K: [ 0.918879, 0.118879 ]
K: [ 0.639626, 0.118879 ]
K: [ 0.779252, 0.258505 ]
K: [ 0.779252, -0.0207476 ]
P: [ 0.918879, 0.258505 ]
K: [ 1.0585, 0.258505 ]
K: [ 0.779252, 0.258505 ]
K: [ 0.918879, 0.398131 ]
K: [ 0.918879, 0.118879 ]
P: [ 0.5, -0.0207476 ]
K: [ 0.639626, -0.0207476 ]
K: [ 0.360374, -0.0207476 ]
K: [ 0.5, 0.118879 ]
K: [ 0.5, -0.160374 ]
P: [ 0.779252, 0.258505 ]
K: [ 0.918879, 0.258505 ]
K: [ 0.639626, 0.258505 ]
K: [ 0.779252, 0.398131 ]
K: [ 0.779252, 0.118879 ]
P: [ 0.918879, 0.398131 ]
K: [ 1.0585, 0.398131 ]
K: [ 0.779252, 0.398131 ]
K: [ 0.918879, 0.537757 ]
K: [ 0.918879, 0.258505 ]
P: [ 0.5, 0.118879 ]
K: [ 0.639626, 0.118879 ]
K: [ 0.360374, 0.118879 ]
K: [ 0.5, 0.258505 ]
K: [ 0.5, -0.0207476 ]
P: [ 1.0585, 0.537757 ]
K: [ 0.918879, 0.537757 ]
K: [ 1.0585, 0.398131 ]
P: [ 0.779252, 0.398131 ]
K: [ 0.918879, 0.398131 ]
K: [ 0.639626, 0.398131 ]
K: [ 0.779252, 0.537757 ]
K: [ 0.779252, 0.258505 ]
P: [ 0.918879, 0.537757 ]
K: [ 1.0585, 0.537757 ]
K: [ 0.779252, 0.537757 ]
K: [ 0.918879, 0.677384 ]
K: [ 0.918879, 0.398131 ]
P: [ 0.5, 0.258505 ]
K: [ 0.639626, 0.258505 ]
K: [ 0.360374, 0.258505 ]
K: [ 0.5, 0.398131 ]
K: [ 0.5, 0.118879 ]
P: [ 0.779252, 0.537757 ]
K: [ 0.918879, 0.537757 ]
K: [ 0.639626, 0.537757 ]
K: [ 0.779252, 0.677384 ]
K: [ 0.779252, 0.398131 ]
P: [ 0.5, 0.398131 ]
K: [ 0.639626, 0.398131 ]
K: [ 0.360374, 0.398131 ]
K: [ 0.5, 0.537757 ]
K: [ 0.5, 0.258505 ]
P: [ 0.918879, 0.677384 ]
K: [ 0.779252, 0.677384 ]
K: [ 0.918879, 0.537757 ]
P: [ 0.360374, 0.118879 ]
K: [ 0.5, 0.118879 ]
K: [ 0.220748, 0.118879 ]
K: [ 0.360374, 0.258505 ]
K: [ 0.360374, -0.0207476 ]
P: [ 0.779252, 0.677384 ]
K: [ 0.918879, 0.677384 ]
K: [ 0.639626, 0.677384 ]
K: [ 0.779252, 0.81701 ]
K: [ 0.779252, 0.537757 ]
P: [ 0.5, 0.537757 ]
K: [ 0.639626, 0.537757 ]
K: [ 0.360374, 0.537757 ]
K: [ 0.5, 0.677384 ]
K: [ 0.5, 0.398131 ]
P: [ 0.360374, 0.258505 ]
K: [ 0.5, 0.258505 ]
K: [ 0.220748, 0.258505 ]
K: [ 0.360374, 0.398131 ]
K: [ 0.360374, 0.118879 ]
P: [ 0.779252, 0.81701 ]
K: [ 0.639626, 0.81701 ]
K: [ 0.779252, 0.956636 ]
K: [ 0.779252, 0.677384 ]
P: [ 0.5, 0.677384 ]
K: [ 0.639626, 0.677384 ]
K: [ 0.360374, 0.677384 ]
K: [ 0.5, 0.81701 ]
K: [ 0.5, 0.537757 ]
P: [ 0.360374, 0.398131 ]
K: [ 0.5, 0.398131 ]
K: [ 0.220748, 0.398131 ]
K: [ 0.360374, 0.537757 ]
K: [ 0.360374, 0.258505 ]
P: [ 0.5, 0.81701 ]
K: [ 0.639626, 0.81701 ]
K: [ 0.360374, 0.81701 ]
K: [ 0.5, 0.956636 ]
K: [ 0.5, 0.677384 ]
P: [ 0.360374, 0.537757 ]
K: [ 0.5, 0.537757 ]
K: [ 0.220748, 0.537757 ]
K: [ 0.360374, 0.677384 ]
K: [ 0.360374, 0.398131 ]
P: [ 0.779252, 0.956636 ]
K: [ 0.639626, 0.956636 ]
K: [ 0.779252, 0.81701 ]
P: [ 0.360374, 0.677384 ]
K: [ 0.5, 0.677384 ]
K: [ 0.220748, 0.677384 ]
K: [ 0.360374, 0.81701 ]
K: [ 0.360374, 0.537757 ]
P: [ 0.5, 0.956636 ]
K: [ 0.639626, 0.956636 ]
K: [ 0.360374, 0.956636 ]
K: [ 0.5, 1.09626 ]
K: [ 0.5, 0.81701 ]
P: [ 0.0811213, -0.439626 ]
K: [ 0.220748, -0.439626 ]
K: [ -0.0585049, -0.439626 ]
K: [ 0.0811213, -0.3 ]
K: [ 0.0811213, -0.579252 ]
P: [ 0.220748, -0.718879 ]
K: [ 0.360374, -0.718879 ]
K: [ 0.0811213, -0.718879 ]
K: [ 0.220748, -0.579252 ]
K: [ 0.220748, -0.858505 ]
P: [ 0.360374, 0.81701 ]
K: [ 0.5, 0.81701 ]
K: [ 0.220748, 0.81701 ]
K: [ 0.360374, 0.956636 ]
K: [ 0.360374, 0.677384 ]
P: [ 0.5, 1.09626 ]
K: [ 0.639626, 1.09626 ]
K: [ 0.360374, 1.09626 ]
K: [ 0.5, 1.23589 ]
K: [ 0.5, 0.956636 ]
P: [ -0.0585049, -0.3 ]
K: [ 0.0811213, -0.3 ]
K: [ -0.198131, -0.3 ]
K: [ -0.0585049, -0.160374 ]
K: [ -0.0585049, -0.439626 ]
P: [ 0.360374, -0.998131 ]
K: [ 0.5, -0.998131 ]
K: [ 0.220748, -0.998131 ]
K: [ 0.360374, -0.858505 ]
K: [ 0.360374, -1.13776 ]
P: [ 0.0811213, -0.579252 ]
K: [ 0.220748, -0.579252 ]
K: [ -0.0585049, -0.579252 ]
K: [ 0.0811213, -0.439626 ]
K: [ 0.0811213, -0.718879 ]
P: [ -0.0585049, -0.160374 ]
K: [ 0.0811213, -0.160374 ]
K: [ -0.198131, -0.160374 ]
K: [ -0.0585049, -0.0207476 ]
K: [ -0.0585049, -0.3 ]
P: [ 0.220748, -0.858505 ]
K: [ 0.360374, -0.858505 ]
K: [ 0.0811213, -0.858505 ]
K: [ 0.220748, -0.718879 ]
K: [ 0.220748, -0.998131 ]
P: [ 0.360374, 0.956636 ]
K: [ 0.5, 0.956636 ]
K: [ 0.220748, 0.956636 ]
K: [ 0.360374, 1.09626 ]
K: [ 0.360374, 0.81701 ]
P: [ -0.0585049, -0.0207476 ]
K: [ 0.0811213, -0.0207476 ]
K: [ -0.198131, -0.0207476 ]
K: [ -0.0585049, 0.118879 ]
K: [ -0.0585049, -0.160374 ]
P: [ -0.0585049, -0.439626 ]
K: [ 0.0811213, -0.439626 ]
K: [ -0.198131, -0.439626 ]
K: [ -0.0585049, -0.3 ]
K: [ -0.0585049, -0.579252 ]
P: [ 0.5, 1.23589 ]
K: [ 0.639626, 1.23589 ]
K: [ 0.360374, 1.23589 ]
K: [ 0.5, 1.37551 ]
K: [ 0.5, 1.09626 ]
P: [ 0.5, -1.27738 ]
K: [ 0.639626, -1.27738 ]
K: [ 0.360374, -1.27738 ]
K: [ 0.5, -1.13776 ]
K: [ 0.5, -1.41701 ]
P: [ 0.0811213, -0.718879 ]
K: [ 0.220748, -0.718879 ]
K: [ -0.0585049, -0.718879 ]
K: [ 0.0811213, -0.579252 ]
K: [ 0.0811213, -0.858505 ]
P: [ 0.360374, -1.13776 ]
K: [ 0.5, -1.13776 ]
K: [ 0.220748, -1.13776 ]
K: [ 0.360374, -0.998131 ]
K: [ 0.360374, -1.27738 ]
P: [ -0.0585049, 0.118879 ]
K: [ 0.0811213, 0.118879 ]
K: [ -0.198131, 0.118879 ]
K: [ -0.0585049, 0.258505 ]
K: [ -0.0585049, -0.0207476 ]
P: [ 0.360374, 1.09626 ]
K: [ 0.5, 1.09626 ]
K: [ 0.220748, 1.09626 ]
K: [ 0.360374, 1.23589 ]
K: [ 0.360374, 0.956636 ]
P: [ -0.198131, -0.3 ]
K: [ -0.0585049, -0.3 ]
K: [ -0.337757, -0.3 ]
K: [ -0.198131, -0.160374 ]
K: [ -0.198131, -0.439626 ]
P: [ 0.220748, -0.998131 ]
K: [ 0.360374, -0.998131 ]
K: [ 0.0811213, -0.998131 ]
K: [ 0.220748, -0.858505 ]
K: [ 0.220748, -1.13776 ]
P: [ -0.0585049, -0.579252 ]
K: [ 0.0811213, -0.579252 ]
K: [ -0.198131, -0.579252 ]
K: [ -0.0585049, -0.439626 ]
K: [ -0.0585049, -0.718879 ]
P: [ -0.0585049, 0.258505 ]
K: [ 0.0811213, 0.258505 ]
K: [ -0.198131, 0.258505 ]
K: [ -0.0585049, 0.398131 ]
K: [ -0.0585049, 0.118879 ]
P: [ -0.198131, -0.160374 ]
K: [ -0.0585049, -0.160374 ]
K: [ -0.337757, -0.160374 ]
K: [ -0.198131, -0.0207476 ]
K: [ -0.198131, -0.3 ]
P: [ 0.5, 1.37551 ]
K: [ 0.360374, 1.37551 ]
K: [ 0.5, 1.23589 ]
P: [ 0.639626, -1.41701 ]
K: [ 0.779252, -1.41701 ]
K: [ 0.5, -1.41701 ]
K: [ 0.639626, -1.27738 ]
K: [ 0.639626, -1.55664 ]
P: [ 0.0811213, -0.858505 ]
K: [ 0.220748, -0.858505 ]
K: [ -0.0585049, -0.858505 ]
K: [ 0.0811213, -0.718879 ]
K: [ 0.0811213, -0.998131 ]
P: [ 0.5, -1.41701 ]
K: [ 0.639626, -1.41701 ]
K: [ 0.360374, -1.41701 ]
K: [ 0.5, -1.27738 ]
K: [ 0.5, -1.55664 ]
P: [ 0.0811213, 0.677384 ]
K: [ 0.220748, 0.677384 ]
K: [ -0.0585049, 0.677384 ]
K: [ 0.0811213, 0.81701 ]
K: [ 0.0811213, 0.537757 ]
P: [ 0.360374, -1.27738 ]
K: [ 0.5, -1.27738 ]
K: [ 0.220748, -1.27738 ]
K: [ 0.360374, -1.13776 ]
K: [ 0.360374, -1.41701 ]
P: [ -0.198131, -0.439626 ]
K: [ -0.0585049, -0.439626 ]
K: [ -0.337757, -0.439626 ]
K: [ -0.198131, -0.3 ]
K: [ -0.198131, -0.579252 ]
P: [ -0.198131, -0.0207476 ]
K: [ -0.0585049, -0.0207476 ]
K: [ -0.337757, -0.0207476 ]
K: [ -0.198131, 0.118879 ]
K: [ -0.198131, -0.160374 ]
P: [ -0.0585049, 0.398131 ]
K: [ 0.0811213, 0.398131 ]
K: [ -0.198131, 0.398131 ]
K: [ -0.0585049, 0.537757 ]
K: [ -0.0585049, 0.258505 ]
P: [ 0.360374, 1.23589 ]
K: [ 0.5, 1.23589 ]
K: [ 0.220748, 1.23589 ]
K: [ 0.360374, 1.37551 ]
K: [ 0.360374, 1.09626 ]
P: [ -0.0585049, -0.718879 ]
K: [ 0.0811213, -0.718879 ]
K: [ -0.198131, -0.718879 ]
K: [ -0.0585049, -0.579252 ]
K: [ -0.0585049, -0.858505 ]
P: [ 0.220748, -1.13776 ]
K: [ 0.360374, -1.13776 ]
K: [ 0.0811213, -1.13776 ]
K: [ 0.220748, -0.998131 ]
K: [ 0.220748, -1.27738 ]
P: [ -0.198131, 0.118879 ]
K: [ -0.0585049, 0.118879 ]
K: [ -0.337757, 0.118879 ]
K: [ -0.198131, 0.258505 ]
K: [ -0.198131, -0.0207476 ]
P: [ 0.0811213, 0.81701 ]
K: [ 0.220748, 0.81701 ]
K: [ -0.0585049, 0.81701 ]
K: [ 0.0811213, 0.956636 ]
K: [ 0.0811213, 0.677384 ]
P: [ 0.779252, -1.55664 ]
K: [ 0.918879, -1.55664 ]
K: [ 0.639626, -1.55664 ]
K: [ 0.779252, -1.41701 ]
K: [ 0.779252, -1.69626 ]
P: [ 0.0811213, -0.998131 ]
K: [ 0.220748, -0.998131 ]
K: [ -0.0585049, -0.998131 ]
K: [ 0.0811213, -0.858505 ]
K: [ 0.0811213, -1.13776 ]
P: [ -0.0585049, 0.537757 ]
K: [ 0.0811213, 0.537757 ]
K: [ -0.198131, 0.537757 ]
K: [ -0.0585049, 0.677384 ]
K: [ -0.0585049, 0.398131 ]
P: [ -0.337757, -0.3 ]
K: [ -0.198131, -0.3 ]
K: [ -0.477384, -0.3 ]
K: [ -0.337757, -0.160374 ]
K: [ -0.337757, -0.439626 ]
P: [ 0.639626, -1.55664 ]
K: [ 0.779252, -1.55664 ]
K: [ 0.5, -1.55664 ]
K: [ 0.639626, -1.41701 ]
K: [ 0.639626, -1.69626 ]
P: [ -0.198131, -0.579252 ]
K: [ -0.0585049, -0.579252 ]
K: [ -0.337757, -0.579252 ]
K: [ -0.198131, -0.439626 ]
K: [ -0.198131, -0.718879 ]
P: [ 0.5, -1.55664 ]
K: [ 0.639626, -1.55664 ]
K: [ 0.360374, -1.55664 ]
K: [ 0.5, -1.41701 ]
K: [ 0.5, -1.69626 ]
P: [ -0.198131, 0.258505 ]
K: [ -0.0585049, 0.258505 ]
K: [ -0.337757, 0.258505 ]
K: [ -0.198131, 0.398131 ]
K: [ -0.198131, 0.118879 ]
P: [ 0.360374, 1.37551 ]
K: [ 0.5, 1.37551 ]
K: [ 0.220748, 1.37551 ]
K: [ 0.360374, 1.51514 ]
K: [ 0.360374, 1.23589 ]
P: [ -0.337757, -0.160374 ]
K: [ -0.198131, -0.160374 ]
K: [ -0.477384, -0.160374 ]
K: [ -0.337757, -0.0207476 ]
K: [ -0.337757, -0.3 ]
P: [ 0.360374, -1.41701 ]
K: [ 0.5, -1.41701 ]
K: [ 0.220748, -1.41701 ]
K: [ 0.360374, -1.27738 ]
K: [ 0.360374, -1.55664 ]
P: [ -0.0585049, -0.858505 ]
K: [ 0.0811213, -0.858505 ]
K: [ -0.198131, -0.858505 ]
K: [ -0.0585049, -0.718879 ]
K: [ -0.0585049, -0.998131 ]
P: [ 0.0811213, 0.956636 ]
K: [ 0.220748, 0.956636 ]
K: [ -0.0585049, 0.956636 ]
K: [ 0.0811213, 1.09626 ]
K: [ 0.0811213, 0.81701 ]
P: [ -0.0585049, 0.677384 ]
K: [ 0.0811213, 0.677384 ]
K: [ -0.198131, 0.677384 ]
K: [ -0.0585049, 0.81701 ]
K: [ -0.0585049, 0.537757 ]
P: [ 0.220748, -1.27738 ]
K: [ 0.360374, -1.27738 ]
K: [ 0.0811213, -1.27738 ]
K: [ 0.220748, -1.13776 ]
K: [ 0.220748, -1.41701 ]
P: [ -0.337757, -0.439626 ]
K: [ -0.198131, -0.439626 ]
K: [ -0.477384, -0.439626 ]
K: [ -0.337757, -0.3 ]
K: [ -0.337757, -0.579252 ]
P: [ 0.220748, 1.23589 ]
K: [ 0.360374, 1.23589 ]
K: [ 0.0811213, 1.23589 ]
K: [ 0.220748, 1.37551 ]
K: [ 0.220748, 1.09626 ]
P: [ -0.337757, -0.0207476 ]
K: [ -0.198131, -0.0207476 ]
K: [ -0.477384, -0.0207476 ]
K: [ -0.337757, 0.118879 ]
K: [ -0.337757, -0.160374 ]
P: [ -0.198131, 0.398131 ]
K: [ -0.0585049, 0.398131 ]
K: [ -0.337757, 0.398131 ]
K: [ -0.198131, 0.537757 ]
K: [ -0.198131, 0.258505 ]
P: [ -0.198131, -0.718879 ]
K: [ -0.0585049, -0.718879 ]
K: [ -0.337757, -0.718879 ]
K: [ -0.198131, -0.579252 ]
K: [ -0.198131, -0.858505 ]
P: [ 0.0811213, -1.13776 ]
K: [ 0.220748, -1.13776 ]
K: [ -0.0585049, -1.13776 ]
K: [ 0.0811213, -0.998131 ]
K: [ 0.0811213, -1.27738 ]
P: [ 0.918879, -1.69626 ]
K: [ 1.0585, -1.69626 ]
K: [ 0.779252, -1.69626 ]
K: [ 0.918879, -1.55664 ]
K: [ 0.918879, -1.83589 ]
P: [ 0.779252, -1.69626 ]
K: [ 0.918879, -1.69626 ]
K: [ 0.639626, -1.69626 ]
K: [ 0.779252, -1.55664 ]
K: [ 0.779252, -1.83589 ]
P: [ -0.337757, 0.118879 ]
K: [ -0.198131, 0.118879 ]
K: [ -0.477384, 0.118879 ]
K: [ -0.337757, 0.258505 ]
K: [ -0.337757, -0.0207476 ]
P: [ 0.360374, 1.51514 ]
K: [ 0.220748, 1.51514 ]
K: [ 0.360374, 1.65477 ]
K: [ 0.360374, 1.37551 ]
P: [ 0.639626, -1.69626 ]
K: [ 0.779252, -1.69626 ]
K: [ 0.5, -1.69626 ]
K: [ 0.639626, -1.55664 ]
K: [ 0.639626, -1.83589 ]
P: [ -0.0585049, 0.81701 ]
K: [ 0.0811213, 0.81701 ]
K: [ -0.198131, 0.81701 ]
K: [ -0.0585049, 0.956636 ]
K: [ -0.0585049, 0.677384 ]
P: [ -0.0585049, -0.998131 ]
K: [ 0.0811213, -0.998131 ]
K: [ -0.198131, -0.998131 ]
K: [ -0.0585049, -0.858505 ]
K: [ -0.0585049, -1.13776 ]
P: [ 0.0811213, 1.09626 ]
K: [ 0.220748, 1.09626 ]
K: [ -0.0585049, 1.09626 ]
K: [ 0.0811213, 1.23589 ]
K: [ 0.0811213, 0.956636 ]
P: [ 0.5, -1.69626 ]
K: [ 0.639626, -1.69626 ]
K: [ 0.360374, -1.69626 ]
K: [ 0.5, -1.55664 ]
K: [ 0.5, -1.83589 ]
P: [ -0.198131, 0.537757 ]
K: [ -0.0585049, 0.537757 ]
K: [ -0.337757, 0.537757 ]
K: [ -0.198131, 0.677384 ]
K: [ -0.198131, 0.398131 ]
P: [ -0.477384, -0.3 ]
K: [ -0.337757, -0.3 ]
K: [ -0.61701, -0.3 ]
K: [ -0.477384, -0.160374 ]
K: [ -0.477384, -0.439626 ]
P: [ 0.360374, -1.55664 ]
K: [ 0.5, -1.55664 ]
K: [ 0.220748, -1.55664 ]
K: [ 0.360374, -1.41701 ]
K: [ 0.360374, -1.69626 ]
P: [ -0.337757, -0.579252 ]
K: [ -0.198131, -0.579252 ]
K: [ -0.477384, -0.579252 ]
K: [ -0.337757, -0.439626 ]
K: [ -0.337757, -0.718879 ]
P: [ 0.220748, -1.41701 ]
K: [ 0.360374, -1.41701 ]
K: [ 0.0811213, -1.41701 ]
K: [ 0.220748, -1.27738 ]
K: [ 0.220748, -1.55664 ]
P: [ 0.220748, 1.37551 ]
K: [ 0.360374, 1.37551 ]
K: [ 0.0811213, 1.37551 ]
K: [ 0.220748, 1.51514 ]
K: [ 0.220748, 1.23589 ]
P: [ -0.337757, 0.258505 ]
K: [ -0.198131, 0.258505 ]
K: [ -0.477384, 0.258505 ]
K: [ -0.337757, 0.398131 ]
K: [ -0.337757, 0.118879 ]
P: [ -0.198131, -0.858505 ]
K: [ -0.0585049, -0.858505 ]
K: [ -0.337757, -0.858505 ]
K: [ -0.198131, -0.718879 ]
K: [ -0.198131, -0.998131 ]
P: [ -0.477384, -0.160374 ]
K: [ -0.337757, -0.160374 ]
K: [ -0.61701, -0.160374 ]
K: [ -0.477384, -0.0207476 ]
K: [ -0.477384, -0.3 ]
P: [ 0.0811213, -1.27738 ]
K: [ 0.220748, -1.27738 ]
K: [ -0.0585049, -1.27738 ]
K: [ 0.0811213, -1.13776 ]
K: [ 0.0811213, -1.41701 ]
P: [ -0.0585049, 0.956636 ]
K: [ 0.0811213, 0.956636 ]
K: [ -0.198131, 0.956636 ]
K: [ -0.0585049, 1.09626 ]
K: [ -0.0585049, 0.81701 ]
P: [ -0.198131, 0.677384 ]
K: [ -0.0585049, 0.677384 ]
K: [ -0.337757, 0.677384 ]
K: [ -0.198131, 0.81701 ]
K: [ -0.198131, 0.537757 ]
P: [ -0.477384, -0.439626 ]
K: [ -0.337757, -0.439626 ]
K: [ -0.61701, -0.439626 ]
K: [ -0.477384, -0.3 ]
K: [ -0.477384, -0.579252 ]
P: [ 0.0811213, 1.23589 ]
K: [ 0.220748, 1.23589 ]
K: [ -0.0585049, 1.23589 ]
K: [ 0.0811213, 1.37551 ]
K: [ 0.0811213, 1.09626 ]
P: [ 0.360374, 1.65477 ]
K: [ 0.220748, 1.65477 ]
K: [ 0.360374, 1.51514 ]
P: [ -0.477384, -0.0207476 ]
K: [ -0.337757, -0.0207476 ]
K: [ -0.61701, -0.0207476 ]
K: [ -0.477384, 0.118879 ]
K: [ -0.477384, -0.160374 ]
P: [ 1.19813, -1.83589 ]
K: [ 1.33776, -1.83589 ]
K: [ 1.0585, -1.83589 ]
K: [ 1.19813, -1.69626 ]
K: [ 1.19813, -1.97551 ]
P: [ 1.0585, -1.83589 ]
K: [ 1.19813, -1.83589 ]
K: [ 0.918879, -1.83589 ]
K: [ 1.0585, -1.69626 ]
K: [ 1.0585, -1.97551 ]
P: [ -0.0585049, -1.13776 ]
K: [ 0.0811213, -1.13776 ]
K: [ -0.198131, -1.13776 ]
K: [ -0.0585049, -0.998131 ]
K: [ -0.0585049, -1.27738 ]
P: [ -0.337757, 0.398131 ]
K: [ -0.198131, 0.398131 ]
K: [ -0.477384, 0.398131 ]
K: [ -0.337757, 0.537757 ]
K: [ -0.337757, 0.258505 ]
P: [ 0.918879, -1.83589 ]
K: [ 1.0585, -1.83589 ]
K: [ 0.779252, -1.83589 ]
K: [ 0.918879, -1.69626 ]
K: [ 0.918879, -1.97551 ]
P: [ -0.337757, -0.718879 ]
K: [ -0.198131, -0.718879 ]
K: [ -0.477384, -0.718879 ]
K: [ -0.337757, -0.579252 ]
K: [ -0.337757, -0.858505 ]
P: [ 0.779252, -1.83589 ]
K: [ 0.918879, -1.83589 ]
K: [ 0.639626, -1.83589 ]
K: [ 0.779252, -1.69626 ]
K: [ 0.779252, -1.97551 ]
P: [ 0.639626, -1.83589 ]
K: [ 0.779252, -1.83589 ]
K: [ 0.5, -1.83589 ]
K: [ 0.639626, -1.69626 ]
K: [ 0.639626, -1.97551 ]
P: [ 0.5, -1.83589 ]
K: [ 0.639626, -1.83589 ]
K: [ 0.360374, -1.83589 ]
K: [ 0.5, -1.69626 ]
K: [ 0.5, -1.97551 ]
P: [ 0.220748, 1.51514 ]
K: [ 0.360374, 1.51514 ]
K: [ 0.0811213, 1.51514 ]
K: [ 0.220748, 1.65477 ]
K: [ 0.220748, 1.37551 ]
P: [ 0.360374, -1.69626 ]
K: [ 0.5, -1.69626 ]
K: [ 0.220748, -1.69626 ]
K: [ 0.360374, -1.55664 ]
K: [ 0.360374, -1.83589 ]
SOLUTION: 
[ 0.5, -0.3 ]
[ 0.639626, -0.3 ]
[ 0.779252, -0.3 ]
[ 0.918879, -0.3 ]
[ 1.0585, -0.3 ]
[ 1.19813, -0.3 ]
[ 1.19813, -0.439626 ]
[ 1.19813, -0.579252 ]
[ 1.33776, -0.579252 ]
[ 1.33776, -0.718879 ]
[ 1.33776, -0.858505 ]
[ 1.33776, -0.998131 ]
[ 1.33776, -1.13776 ]
[ 1.33776, -1.27738 ]
[ 1.47738, -1.27738 ]
[ 1.47738, -1.41701 ]
[ 1.61701, -1.41701 ]
[ 1.61701, -1.55664 ]
[ 1.61701, -1.69626 ]
[ 1.75664, -1.69626 ]
[ 1.89626, -1.69626 ]
[ 1.89626, -1.83589 ]
[ 2.03589, -1.83589 ]
[ 2.03589, -1.97551 ]
[ 2.17551, -1.97551 ]
[ 2.17551, -2.11514 ]
[ 2.31514, -2.11514 ]
[ 2.45477, -2.11514 ]
[ 2.59439, -2.11514 ]
