G: [ 3.1415, 0 ]
P: [ 1.21701, 0.456636 ]
K: [ 1.35664, 0.456636 ]
K: [ 1.07738, 0.456636 ]
K: [ 1.21701, 0.735888 ]
K: [ 1.21701, 0.177384 ]
P: [ 2.05477, -1.77738 ]
K: [ 2.19439, -1.77738 ]
K: [ 1.91514, -1.77738 ]
K: [ 2.05477, -1.63776 ]
K: [ 2.05477, -1.91701 ]
P: [ 2.19439, -1.77738 ]
K: [ 2.33402, -1.77738 ]
K: [ 2.05477, -1.77738 ]
K: [ 2.19439, -1.63776 ]
K: [ 2.19439, -1.91701 ]
P: [ 1.91514, -1.77738 ]
K: [ 2.05477, -1.77738 ]
K: [ 1.77551, -1.77738 ]
K: [ 1.91514, -1.63776 ]
K: [ 1.91514, -1.91701 ]
P: [ 2.61327, -1.91701 ]
K: [ 2.7529, -1.91701 ]
K: [ 2.47365, -1.91701 ]
K: [ 2.61327, -1.77738 ]
K: [ 2.61327, -2.05664 ]
P: [ 1.35664, 0.875515 ]
K: [ 1.49626, 0.875515 ]
K: [ 1.21701, 0.875515 ]
K: [ 1.35664, 1.15477 ]
K: [ 1.35664, 0.596262 ]
P: [ 1.21701, 0.596262 ]
K: [ 1.35664, 0.596262 ]
K: [ 1.07738, 0.596262 ]
K: [ 1.21701, 0.875515 ]
K: [ 1.21701, 0.31701 ]
P: [ 2.47365, -1.91701 ]
K: [ 2.61327, -1.91701 ]
K: [ 2.33402, -1.91701 ]
K: [ 2.47365, -1.77738 ]
K: [ 2.47365, -2.05664 ]
P: [ 1.49626, 1.15477 ]
K: [ 1.35664, 1.15477 ]
K: [ 1.49626, 1.29439 ]
K: [ 1.49626, 1.01514 ]
P: [ 1.07738, 0.0377573 ]
K: [ 1.21701, 0.0377573 ]
K: [ 1.07738, 0.177384 ]
P: [ 2.19439, -1.91701 ]
K: [ 2.33402, -1.91701 ]
K: [ 2.05477, -1.91701 ]
K: [ 2.19439, -1.77738 ]
K: [ 2.19439, -2.05664 ]
P: [ 2.33402, -1.91701 ]
K: [ 2.47365, -1.91701 ]
K: [ 2.19439, -1.91701 ]
K: [ 2.33402, -1.77738 ]
K: [ 2.33402, -2.05664 ]
P: [ 1.07738, 0.177384 ]
K: [ 1.21701, 0.177384 ]
K: [ 1.07738, 0.31701 ]
K: [ 1.07738, 0.0377573 ]
P: [ 1.21701, 0.735888 ]
K: [ 1.35664, 0.735888 ]
K: [ 1.07738, 0.735888 ]
K: [ 1.21701, 1.01514 ]
K: [ 1.21701, 0.456636 ]
P: [ 1.35664, 1.01514 ]
K: [ 1.49626, 1.01514 ]
K: [ 1.21701, 1.01514 ]
K: [ 1.35664, 1.15477 ]
K: [ 1.35664, 0.875515 ]
P: [ 1.07738, 0.31701 ]
K: [ 1.21701, 0.31701 ]
K: [ 0.937757, 0.31701 ]
K: [ 1.07738, 0.456636 ]
K: [ 1.07738, 0.177384 ]
P: [ 3.03215, -2.05664 ]
K: [ 2.89252, -2.05664 ]
K: [ 3.03215, -1.91701 ]
K: [ 3.03215, -2.19626 ]
P: [ 2.89252, -2.05664 ]
K: [ 3.03215, -2.05664 ]
K: [ 2.7529, -2.05664 ]
K: [ 2.89252, -1.91701 ]
K: [ 2.89252, -2.19626 ]
P: [ 2.05477, -1.91701 ]
K: [ 2.19439, -1.91701 ]
K: [ 1.91514, -1.91701 ]
K: [ 2.05477, -1.77738 ]
K: [ 2.05477, -2.05664 ]
P: [ 1.91514, -1.91701 ]
K: [ 2.05477, -1.91701 ]
K: [ 1.77551, -1.91701 ]
K: [ 1.91514, -1.77738 ]
K: [ 1.91514, -2.05664 ]
P: [ 2.7529, -2.05664 ]
K: [ 3.03215, -2.05664 ]
K: [ 2.47365, -2.05664 ]
K: [ 2.7529, -1.77738 ]
K: [ 2.7529, -2.33589 ]
P: [ 1.07738, 0.456636 ]
K: [ 1.21701, 0.456636 ]
K: [ 0.937757, 0.456636 ]
K: [ 1.07738, 0.596262 ]
K: [ 1.07738, 0.31701 ]
P: [ 1.49626, 1.29439 ]
K: [ 1.35664, 1.29439 ]
K: [ 1.49626, 1.15477 ]
P: [ 1.21701, 0.875515 ]
K: [ 1.35664, 0.875515 ]
K: [ 1.07738, 0.875515 ]
K: [ 1.21701, 1.15477 ]
K: [ 1.21701, 0.596262 ]
P: [ 2.61327, -2.05664 ]
K: [ 2.7529, -2.05664 ]
K: [ 2.47365, -2.05664 ]
K: [ 2.61327, -1.91701 ]
K: [ 2.61327, -2.19626 ]
P: [ 2.33402, -2.05664 ]
K: [ 2.47365, -2.05664 ]
K: [ 2.19439, -2.05664 ]
K: [ 2.33402, -1.91701 ]
K: [ 2.33402, -2.19626 ]
P: [ 2.47365, -2.05664 ]
K: [ 2.61327, -2.05664 ]
K: [ 2.33402, -2.05664 ]
K: [ 2.47365, -1.91701 ]
K: [ 2.47365, -2.19626 ]
P: [ 1.35664, 1.15477 ]
K: [ 1.49626, 1.15477 ]
K: [ 1.21701, 1.15477 ]
K: [ 1.35664, 1.29439 ]
K: [ 1.35664, 1.01514 ]
P: [ 1.07738, 0.596262 ]
K: [ 1.21701, 0.596262 ]
K: [ 0.937757, 0.596262 ]
K: [ 1.07738, 0.735888 ]
K: [ 1.07738, 0.456636 ]
P: [ 1.77551, -1.91701 ]
K: [ 1.91514, -1.91701 ]
K: [ 1.63589, -1.91701 ]
K: [ 1.77551, -1.77738 ]
K: [ 1.77551, -2.05664 ]
P: [ 2.19439, -2.05664 ]
K: [ 2.33402, -2.05664 ]
K: [ 2.05477, -2.05664 ]
K: [ 2.19439, -1.91701 ]
K: [ 2.19439, -2.19626 ]
P: [ 1.21701, 1.01514 ]
K: [ 1.35664, 1.01514 ]
K: [ 1.07738, 1.01514 ]
K: [ 1.21701, 1.29439 ]
K: [ 1.21701, 0.735888 ]
P: [ 1.07738, 0.735888 ]
K: [ 1.21701, 0.735888 ]
K: [ 0.937757, 0.735888 ]
K: [ 1.07738, 0.875515 ]
K: [ 1.07738, 0.596262 ]
P: [ 0.937757, 0.31701 ]
K: [ 1.07738, 0.31701 ]
K: [ 0.937757, 0.456636 ]
P: [ 1.91514, -2.05664 ]
K: [ 2.05477, -2.05664 ]
K: [ 1.77551, -2.05664 ]
K: [ 1.91514, -1.91701 ]
K: [ 1.91514, -2.19626 ]
P: [ 2.05477, -2.05664 ]
K: [ 2.19439, -2.05664 ]
K: [ 1.91514, -2.05664 ]
K: [ 2.05477, -1.91701 ]
K: [ 2.05477, -2.19626 ]
P: [ 1.35664, 1.29439 ]
K: [ 1.49626, 1.29439 ]
K: [ 1.21701, 1.29439 ]
K: [ 1.35664, 1.43402 ]
K: [ 1.35664, 1.15477 ]
P: [ 3.03215, -2.19626 ]
K: [ 2.7529, -2.19626 ]
K: [ 3.03215, -1.91701 ]
K: [ 3.03215, -2.47551 ]
P: [ 2.47365, -2.19626 ]
K: [ 2.61327, -2.19626 ]
K: [ 2.33402, -2.19626 ]
K: [ 2.47365, -2.05664 ]
K: [ 2.47365, -2.33589 ]
P: [ 2.61327, -2.19626 ]
K: [ 2.7529, -2.19626 ]
K: [ 2.47365, -2.19626 ]
K: [ 2.61327, -2.05664 ]
K: [ 2.61327, -2.33589 ]
P: [ 2.7529, -2.19626 ]
K: [ 3.03215, -2.19626 ]
K: [ 2.47365, -2.19626 ]
K: [ 2.7529, -1.91701 ]
K: [ 2.7529, -2.47551 ]
P: [ 2.89252, -2.19626 ]
K: [ 3.03215, -2.19626 ]
K: [ 2.61327, -2.19626 ]
K: [ 2.89252, -1.91701 ]
K: [ 2.89252, -2.47551 ]
P: [ 1.63589, -1.91701 ]
K: [ 1.77551, -1.91701 ]
K: [ 1.49626, -1.91701 ]
K: [ 1.63589, -1.77738 ]
K: [ 1.63589, -2.05664 ]
P: [ 0.937757, 0.456636 ]
K: [ 1.07738, 0.456636 ]
K: [ 0.937757, 0.596262 ]
K: [ 0.937757, 0.31701 ]
P: [ 1.07738, 0.875515 ]
K: [ 1.21701, 0.875515 ]
K: [ 0.937757, 0.875515 ]
K: [ 1.07738, 1.01514 ]
K: [ 1.07738, 0.735888 ]
P: [ 2.33402, -2.19626 ]
K: [ 2.47365, -2.19626 ]
K: [ 2.19439, -2.19626 ]
K: [ 2.33402, -2.05664 ]
K: [ 2.33402, -2.33589 ]
P: [ 1.21701, 1.15477 ]
K: [ 1.35664, 1.15477 ]
K: [ 1.07738, 1.15477 ]
K: [ 1.21701, 1.43402 ]
K: [ 1.21701, 0.875515 ]
P: [ 0.937757, 0.596262 ]
K: [ 1.07738, 0.596262 ]
K: [ 0.798131, 0.596262 ]
K: [ 0.937757, 0.735888 ]
K: [ 0.937757, 0.456636 ]
P: [ 1.77551, -2.05664 ]
K: [ 1.91514, -2.05664 ]
K: [ 1.63589, -2.05664 ]
K: [ 1.77551, -1.91701 ]
K: [ 1.77551, -2.19626 ]
P: [ 2.05477, -2.19626 ]
K: [ 2.19439, -2.19626 ]
K: [ 1.91514, -2.19626 ]
K: [ 2.05477, -2.05664 ]
K: [ 2.05477, -2.33589 ]
P: [ 2.19439, -2.19626 ]
K: [ 2.33402, -2.19626 ]
K: [ 2.05477, -2.19626 ]
K: [ 2.19439, -2.05664 ]
K: [ 2.19439, -2.33589 ]
P: [ 1.07738, -1.49813 ]
K: [ 1.21701, -1.49813 ]
K: [ 0.937757, -1.49813 ]
K: [ 1.07738, -1.3585 ]
K: [ 1.07738, -1.63776 ]
P: [ 1.35664, 1.43402 ]
K: [ 1.21701, 1.43402 ]
K: [ 1.35664, 1.57365 ]
K: [ 1.35664, 1.29439 ]
P: [ 1.07738, 1.01514 ]
K: [ 1.21701, 1.01514 ]
K: [ 0.937757, 1.01514 ]
K: [ 1.07738, 1.15477 ]
K: [ 1.07738, 0.875515 ]
P: [ 0.937757, -1.3585 ]
K: [ 1.07738, -1.3585 ]
K: [ 0.798131, -1.3585 ]
K: [ 0.937757, -1.21888 ]
K: [ 0.937757, -1.49813 ]
P: [ 1.49626, -1.91701 ]
K: [ 1.63589, -1.91701 ]
K: [ 1.35664, -1.91701 ]
K: [ 1.49626, -1.77738 ]
K: [ 1.49626, -2.05664 ]
P: [ 0.937757, 0.735888 ]
K: [ 1.07738, 0.735888 ]
K: [ 0.798131, 0.735888 ]
K: [ 0.937757, 0.875515 ]
K: [ 0.937757, 0.596262 ]
P: [ 2.61327, -2.33589 ]
K: [ 2.7529, -2.33589 ]
K: [ 2.47365, -2.33589 ]
K: [ 2.61327, -2.19626 ]
K: [ 2.61327, -2.47551 ]
P: [ 2.7529, -2.33589 ]
K: [ 3.03215, -2.33589 ]
K: [ 2.47365, -2.33589 ]
K: [ 2.7529, -2.05664 ]
K: [ 2.7529, -2.61514 ]
P: [ 3.03215, -2.33589 ]
K: [ 2.7529, -2.33589 ]
K: [ 3.03215, -2.05664 ]
K: [ 3.03215, -2.61514 ]
P: [ 0.658505, -0.939626 ]
K: [ 0.798131, -0.939626 ]
K: [ 0.518879, -0.939626 ]
K: [ 0.658505, -0.8 ]
K: [ 0.658505, -1.07925 ]
P: [ 1.21701, 1.29439 ]
K: [ 1.35664, 1.29439 ]
K: [ 1.07738, 1.29439 ]
K: [ 1.21701, 1.43402 ]
K: [ 1.21701, 1.15477 ]
P: [ 1.91514, -2.19626 ]
K: [ 2.05477, -2.19626 ]
K: [ 1.77551, -2.19626 ]
K: [ 1.91514, -2.05664 ]
K: [ 1.91514, -2.33589 ]
P: [ 0.798131, -1.21888 ]
K: [ 0.937757, -1.21888 ]
K: [ 0.658505, -1.21888 ]
K: [ 0.798131, -1.07925 ]
K: [ 0.798131, -1.3585 ]
P: [ 1.63589, -2.05664 ]
K: [ 1.77551, -2.05664 ]
K: [ 1.49626, -2.05664 ]
K: [ 1.63589, -1.91701 ]
K: [ 1.63589, -2.19626 ]
P: [ 0.518879, -0.381121 ]
K: [ 0.658505, -0.381121 ]
K: [ 0.379252, -0.381121 ]
K: [ 0.518879, -0.241495 ]
K: [ 0.518879, -0.520748 ]
P: [ 0.518879, -0.241495 ]
K: [ 0.379252, -0.241495 ]
K: [ 0.518879, -0.101869 ]
K: [ 0.518879, -0.381121 ]
P: [ 0.518879, -0.101869 ]
K: [ 0.379252, -0.101869 ]
K: [ 0.518879, -0.241495 ]
P: [ 2.47365, -2.33589 ]
K: [ 2.61327, -2.33589 ]
K: [ 2.33402, -2.33589 ]
K: [ 2.47365, -2.19626 ]
K: [ 2.47365, -2.47551 ]
P: [ 2.19439, -2.33589 ]
K: [ 2.33402, -2.33589 ]
K: [ 2.05477, -2.33589 ]
K: [ 2.19439, -2.19626 ]
K: [ 2.19439, -2.47551 ]
P: [ 2.33402, -2.33589 ]
K: [ 2.47365, -2.33589 ]
K: [ 2.19439, -2.33589 ]
K: [ 2.33402, -2.19626 ]
K: [ 2.33402, -2.47551 ]
P: [ 0.518879, -0.520748 ]
K: [ 0.658505, -0.520748 ]
K: [ 0.379252, -0.520748 ]
K: [ 0.518879, -0.381121 ]
K: [ 0.518879, -0.660374 ]
P: [ 0.518879, -0.660374 ]
K: [ 0.658505, -0.660374 ]
K: [ 0.379252, -0.660374 ]
K: [ 0.518879, -0.520748 ]
K: [ 0.518879, -0.8 ]
P: [ 1.07738, -1.63776 ]
K: [ 1.21701, -1.63776 ]
K: [ 0.937757, -1.63776 ]
K: [ 1.07738, -1.49813 ]
K: [ 1.07738, -1.77738 ]
P: [ 0.937757, 0.875515 ]
K: [ 1.07738, 0.875515 ]
K: [ 0.798131, 0.875515 ]
K: [ 0.937757, 1.01514 ]
K: [ 0.937757, 0.735888 ]
P: [ 1.21701, -1.77738 ]
K: [ 1.35664, -1.77738 ]
K: [ 1.07738, -1.77738 ]
K: [ 1.21701, -1.63776 ]
K: [ 1.21701, -1.91701 ]
P: [ 1.07738, 1.15477 ]
K: [ 1.21701, 1.15477 ]
K: [ 0.937757, 1.15477 ]
K: [ 1.07738, 1.29439 ]
K: [ 1.07738, 1.01514 ]
P: [ 0.937757, -1.49813 ]
K: [ 1.07738, -1.49813 ]
K: [ 0.798131, -1.49813 ]
K: [ 0.937757, -1.3585 ]
K: [ 0.937757, -1.63776 ]
P: [ 1.35664, -1.91701 ]
K: [ 1.49626, -1.91701 ]
K: [ 1.21701, -1.91701 ]
K: [ 1.35664, -1.77738 ]
K: [ 1.35664, -2.05664 ]
P: [ 0.658505, -1.07925 ]
K: [ 0.798131, -1.07925 ]
K: [ 0.518879, -1.07925 ]
K: [ 0.658505, -0.939626 ]
K: [ 0.658505, -1.21888 ]
P: [ 1.77551, -2.19626 ]
K: [ 1.91514, -2.19626 ]
K: [ 1.63589, -2.19626 ]
K: [ 1.77551, -2.05664 ]
K: [ 1.77551, -2.33589 ]
P: [ 1.35664, 1.57365 ]
K: [ 1.21701, 1.57365 ]
K: [ 1.35664, 1.71327 ]
K: [ 1.35664, 1.43402 ]
P: [ 2.05477, -2.33589 ]
K: [ 2.19439, -2.33589 ]
K: [ 1.91514, -2.33589 ]
K: [ 2.05477, -2.19626 ]
K: [ 2.05477, -2.47551 ]
P: [ 0.798131, 0.596262 ]
K: [ 0.937757, 0.596262 ]
K: [ 0.798131, 0.735888 ]
P: [ 0.798131, -1.3585 ]
K: [ 0.937757, -1.3585 ]
K: [ 0.658505, -1.3585 ]
K: [ 0.798131, -1.21888 ]
K: [ 0.798131, -1.49813 ]
P: [ 1.21701, 1.43402 ]
K: [ 1.35664, 1.43402 ]
K: [ 1.07738, 1.43402 ]
K: [ 1.21701, 1.57365 ]
K: [ 1.21701, 1.29439 ]
P: [ 1.49626, -2.05664 ]
K: [ 1.63589, -2.05664 ]
K: [ 1.35664, -2.05664 ]
K: [ 1.49626, -1.91701 ]
K: [ 1.49626, -2.19626 ]
P: [ 0.937757, 1.01514 ]
K: [ 1.07738, 1.01514 ]
K: [ 0.798131, 1.01514 ]
K: [ 0.937757, 1.15477 ]
K: [ 0.937757, 0.875515 ]
P: [ 2.7529, -2.47551 ]
K: [ 3.03215, -2.47551 ]
K: [ 2.47365, -2.47551 ]
K: [ 2.7529, -2.19626 ]
K: [ 2.7529, -2.75477 ]
P: [ 3.03215, -2.47551 ]
K: [ 2.7529, -2.47551 ]
K: [ 3.03215, -2.19626 ]
K: [ 3.03215, -2.75477 ]
P: [ 0.518879, -0.939626 ]
K: [ 0.658505, -0.939626 ]
K: [ 0.379252, -0.939626 ]
K: [ 0.518879, -0.8 ]
K: [ 0.518879, -1.07925 ]
P: [ 1.07738, 1.29439 ]
K: [ 1.21701, 1.29439 ]
K: [ 0.937757, 1.29439 ]
K: [ 1.07738, 1.43402 ]
K: [ 1.07738, 1.15477 ]
P: [ 0.658505, -1.21888 ]
K: [ 0.798131, -1.21888 ]
K: [ 0.518879, -1.21888 ]
K: [ 0.658505, -1.07925 ]
K: [ 0.658505, -1.3585 ]
P: [ 0.798131, 0.735888 ]
K: [ 0.937757, 0.735888 ]
K: [ 0.798131, 0.875515 ]
K: [ 0.798131, 0.596262 ]
P: [ 2.33402, -2.47551 ]
K: [ 2.47365, -2.47551 ]
K: [ 2.19439, -2.47551 ]
K: [ 2.33402, -2.33589 ]
K: [ 2.33402, -2.61514 ]
P: [ 2.47365, -2.47551 ]
K: [ 2.61327, -2.47551 ]
K: [ 2.33402, -2.47551 ]
K: [ 2.47365, -2.33589 ]
K: [ 2.47365, -2.61514 ]
P: [ 2.61327, -2.47551 ]
K: [ 2.7529, -2.47551 ]
K: [ 2.47365, -2.47551 ]
K: [ 2.61327, -2.33589 ]
K: [ 2.61327, -2.61514 ]
P: [ 1.91514, -2.33589 ]
K: [ 2.19439, -2.33589 ]
K: [ 1.63589, -2.33589 ]
K: [ 1.91514, -2.05664 ]
K: [ 1.91514, -2.61514 ]
P: [ 1.63589, -2.19626 ]
K: [ 1.77551, -2.19626 ]
K: [ 1.49626, -2.19626 ]
K: [ 1.63589, -2.05664 ]
K: [ 1.63589, -2.33589 ]
P: [ 1.07738, -1.77738 ]
K: [ 1.21701, -1.77738 ]
K: [ 0.937757, -1.77738 ]
K: [ 1.07738, -1.63776 ]
K: [ 1.07738, -1.91701 ]
P: [ 0.937757, -1.63776 ]
K: [ 1.07738, -1.63776 ]
K: [ 0.798131, -1.63776 ]
K: [ 0.937757, -1.49813 ]
K: [ 0.937757, -1.77738 ]
P: [ 0.379252, -0.520748 ]
K: [ 0.518879, -0.520748 ]
K: [ 0.239626, -0.520748 ]
K: [ 0.379252, -0.241495 ]
K: [ 0.379252, -0.8 ]
P: [ 0.379252, -0.241495 ]
K: [ 0.518879, -0.241495 ]
K: [ 0.239626, -0.241495 ]
K: [ 0.379252, -0.101869 ]
K: [ 0.379252, -0.381121 ]
P: [ 0.379252, -0.101869 ]
K: [ 0.518879, -0.101869 ]
K: [ 0.239626, -0.101869 ]
K: [ 0.379252, 0.0377573 ]
K: [ 0.379252, -0.241495 ]
P: [ 0.379252, 0.0377573 ]
K: [ 0.239626, 0.0377573 ]
K: [ 0.379252, 0.177384 ]
K: [ 0.379252, -0.101869 ]
P: [ 0.379252, 0.177384 ]
K: [ 0.239626, 0.177384 ]
K: [ 0.379252, 0.0377573 ]
P: [ 0.379252, -0.381121 ]
K: [ 0.518879, -0.381121 ]
K: [ 0.239626, -0.381121 ]
K: [ 0.379252, -0.101869 ]
K: [ 0.379252, -0.660374 ]
P: [ 1.21701, -1.91701 ]
K: [ 1.35664, -1.91701 ]
K: [ 1.07738, -1.91701 ]
K: [ 1.21701, -1.77738 ]
K: [ 1.21701, -2.05664 ]
P: [ 0.798131, -1.49813 ]
K: [ 0.937757, -1.49813 ]
K: [ 0.658505, -1.49813 ]
K: [ 0.798131, -1.3585 ]
K: [ 0.798131, -1.63776 ]
P: [ 2.19439, -2.47551 ]
K: [ 2.33402, -2.47551 ]
K: [ 2.05477, -2.47551 ]
K: [ 2.19439, -2.33589 ]
K: [ 2.19439, -2.61514 ]
P: [ 1.35664, 1.71327 ]
K: [ 1.49626, 1.71327 ]
K: [ 1.21701, 1.71327 ]
K: [ 1.35664, 1.8529 ]
K: [ 1.35664, 1.57365 ]
P: [ 1.49626, 1.71327 ]
K: [ 1.35664, 1.71327 ]
K: [ 1.49626, 1.8529 ]
P: [ 1.35664, -2.05664 ]
K: [ 1.49626, -2.05664 ]
K: [ 1.21701, -2.05664 ]
K: [ 1.35664, -1.91701 ]
K: [ 1.35664, -2.19626 ]
P: [ 0.937757, 1.15477 ]
K: [ 1.07738, 1.15477 ]
K: [ 0.798131, 1.15477 ]
K: [ 0.937757, 1.29439 ]
K: [ 0.937757, 1.01514 ]
P: [ 2.89252, -2.47551 ]
K: [ 3.03215, -2.47551 ]
K: [ 2.47365, -2.47551 ]
K: [ 2.89252, -2.05664 ]
K: [ 2.89252, -2.89439 ]
P: [ 0.518879, -1.07925 ]
K: [ 0.658505, -1.07925 ]
K: [ 0.379252, -1.07925 ]
K: [ 0.518879, -0.939626 ]
K: [ 0.518879, -1.21888 ]
P: [ 0.798131, 0.875515 ]
K: [ 0.937757, 0.875515 ]
K: [ 0.658505, 0.875515 ]
K: [ 0.798131, 1.01514 ]
K: [ 0.798131, 0.735888 ]
P: [ 1.21701, 1.57365 ]
K: [ 1.35664, 1.57365 ]
K: [ 1.07738, 1.57365 ]
K: [ 1.21701, 1.71327 ]
K: [ 1.21701, 1.43402 ]
P: [ 0.379252, -0.660374 ]
K: [ 0.518879, -0.660374 ]
K: [ 0.239626, -0.660374 ]
K: [ 0.379252, -0.381121 ]
K: [ 0.379252, -0.939626 ]
P: [ 1.49626, 1.8529 ]
K: [ 1.63589, 1.8529 ]
K: [ 1.35664, 1.8529 ]
K: [ 1.49626, 1.99252 ]
K: [ 1.49626, 1.71327 ]
K: [ 3.1415, 0 ]
P: [ 2.05477, -0.381121 ]
K: [ 2.19439, -0.381121 ]
K: [ 1.91514, -0.381121 ]
K: [ 2.05477, -0.241495 ]
K: [ 2.05477, -0.520748 ]
P: [ 2.05477, -0.241495 ]
K: [ 1.91514, -0.241495 ]
K: [ 2.05477, -0.101869 ]
K: [ 2.05477, -0.381121 ]
P: [ 2.05477, -0.101869 ]
K: [ 1.91514, -0.101869 ]
K: [ 2.05477, 0.0377573 ]
K: [ 2.05477, -0.241495 ]
P: [ 2.05477, 0.0377573 ]
K: [ 1.91514, 0.0377573 ]
K: [ 2.05477, -0.101869 ]
P: [ 2.19439, -0.939626 ]
K: [ 2.33402, -0.939626 ]
K: [ 2.05477, -0.939626 ]
K: [ 2.19439, -0.8 ]
K: [ 2.19439, -1.07925 ]
P: [ 2.33402, -0.939626 ]
K: [ 2.47365, -0.939626 ]
K: [ 2.19439, -0.939626 ]
K: [ 2.33402, -0.8 ]
K: [ 2.33402, -1.07925 ]
P: [ 2.33402, -0.8 ]
K: [ 2.19439, -0.8 ]
K: [ 2.33402, -0.660374 ]
K: [ 2.33402, -0.939626 ]
P: [ 2.47365, -0.939626 ]
K: [ 2.33402, -0.939626 ]
K: [ 2.47365, -1.07925 ]
P: [ 2.19439, -0.8 ]
K: [ 2.33402, -0.8 ]
K: [ 2.05477, -0.8 ]
K: [ 2.19439, -0.660374 ]
K: [ 2.19439, -0.939626 ]
P: [ 2.05477, -0.8 ]
K: [ 2.19439, -0.8 ]
K: [ 1.91514, -0.8 ]
K: [ 2.05477, -0.660374 ]
K: [ 2.05477, -0.939626 ]
P: [ 2.47365, -1.07925 ]
K: [ 2.61327, -1.07925 ]
K: [ 2.33402, -1.07925 ]
K: [ 2.47365, -0.939626 ]
K: [ 2.47365, -1.21888 ]
P: [ 2.61327, -1.07925 ]
K: [ 2.47365, -1.07925 ]
K: [ 2.61327, -1.21888 ]
P: [ 1.91514, -0.101869 ]
K: [ 2.05477, -0.101869 ]
K: [ 1.77551, -0.101869 ]
K: [ 1.91514, 0.0377573 ]
K: [ 1.91514, -0.241495 ]
P: [ 1.91514, 0.0377573 ]
K: [ 2.05477, 0.0377573 ]
K: [ 1.77551, 0.0377573 ]
K: [ 1.91514, 0.177384 ]
K: [ 1.91514, -0.101869 ]
P: [ 2.33402, -1.07925 ]
K: [ 2.47365, -1.07925 ]
K: [ 2.19439, -1.07925 ]
K: [ 2.33402, -0.939626 ]
K: [ 2.33402, -1.21888 ]
P: [ 1.91514, -0.241495 ]
K: [ 2.05477, -0.241495 ]
K: [ 1.77551, -0.241495 ]
K: [ 1.91514, 0.0377573 ]
K: [ 1.91514, -0.520748 ]
P: [ 2.05477, -1.07925 ]
K: [ 2.19439, -1.07925 ]
K: [ 1.91514, -1.07925 ]
K: [ 2.05477, -0.939626 ]
K: [ 2.05477, -1.21888 ]
P: [ 2.19439, -1.07925 ]
K: [ 2.33402, -1.07925 ]
K: [ 2.05477, -1.07925 ]
K: [ 2.19439, -0.939626 ]
K: [ 2.19439, -1.21888 ]
P: [ 2.19439, -1.21888 ]
K: [ 2.33402, -1.21888 ]
K: [ 2.05477, -1.21888 ]
K: [ 2.19439, -1.07925 ]
K: [ 2.19439, -1.3585 ]
P: [ 2.33402, -1.21888 ]
K: [ 2.47365, -1.21888 ]
K: [ 2.19439, -1.21888 ]
K: [ 2.33402, -1.07925 ]
K: [ 2.33402, -1.3585 ]
P: [ 2.47365, -1.21888 ]
K: [ 2.61327, -1.21888 ]
K: [ 2.33402, -1.21888 ]
K: [ 2.47365, -1.07925 ]
K: [ 2.47365, -1.3585 ]
P: [ 2.61327, -1.21888 ]
K: [ 2.47365, -1.21888 ]
K: [ 2.61327, -1.07925 ]
K: [ 2.61327, -1.3585 ]
P: [ 1.91514, 0.177384 ]
K: [ 1.77551, 0.177384 ]
K: [ 1.91514, 0.31701 ]
K: [ 1.91514, 0.0377573 ]
P: [ 1.91514, -0.8 ]
K: [ 2.05477, -0.8 ]
K: [ 1.77551, -0.8 ]
K: [ 1.91514, -0.520748 ]
K: [ 1.91514, -1.07925 ]
P: [ 1.91514, -1.07925 ]
K: [ 2.05477, -1.07925 ]
K: [ 1.77551, -1.07925 ]
K: [ 1.91514, -0.8 ]
K: [ 1.91514, -1.3585 ]
P: [ 1.77551, -0.939626 ]
K: [ 1.91514, -0.939626 ]
K: [ 1.63589, -0.939626 ]
K: [ 1.77551, -0.8 ]
K: [ 1.77551, -1.07925 ]
P: [ 1.77551, -0.8 ]
K: [ 1.91514, -0.8 ]
K: [ 1.63589, -0.8 ]
K: [ 1.77551, -0.520748 ]
K: [ 1.77551, -1.07925 ]
P: [ 1.77551, -0.520748 ]
K: [ 1.91514, -0.520748 ]
K: [ 1.63589, -0.520748 ]
K: [ 1.77551, -0.101869 ]
K: [ 1.77551, -0.939626 ]
P: [ 1.91514, -0.520748 ]
K: [ 2.05477, -0.520748 ]
K: [ 1.77551, -0.520748 ]
K: [ 1.91514, -0.241495 ]
K: [ 1.91514, -0.8 ]
P: [ 1.77551, -0.101869 ]
K: [ 1.91514, -0.101869 ]
K: [ 1.63589, -0.101869 ]
K: [ 1.77551, 0.177384 ]
K: [ 1.77551, -0.381121 ]
P: [ 2.61327, -1.3585 ]
K: [ 2.7529, -1.3585 ]
K: [ 2.47365, -1.3585 ]
K: [ 2.61327, -1.21888 ]
K: [ 2.61327, -1.49813 ]
P: [ 2.7529, -1.3585 ]
K: [ 2.61327, -1.3585 ]
K: [ 2.7529, -1.49813 ]
P: [ 1.91514, 0.31701 ]
K: [ 1.77551, 0.31701 ]
K: [ 1.91514, 0.177384 ]
P: [ 1.77551, -0.241495 ]
K: [ 1.91514, -0.241495 ]
K: [ 1.63589, -0.241495 ]
K: [ 1.77551, 0.177384 ]
K: [ 1.77551, -0.660374 ]
P: [ 2.47365, -1.3585 ]
K: [ 2.61327, -1.3585 ]
K: [ 2.33402, -1.3585 ]
K: [ 2.47365, -1.21888 ]
K: [ 2.47365, -1.49813 ]
P: [ 1.77551, 0.177384 ]
