exp_init,exp_final,time_init,time_final,eps_final,path_len
83,579736,0.0051502,40,1,5.62431
83,576630,0.00480392,40,1,5.62431
83,581002,0.00566624,40,1,5.62431
83,576938,0.00481259,40,1,5.62431
83,577281,0.00483896,40,1,5.62431
83,576110,0.00490359,40,1,5.62431
83,580011,0.00488652,40,1,5.62431
83,564219,0.00509297,40.0001,1,5.62431
83,529784,0.00510519,40.0001,1,5.62431
83,552505,0.00529212,40,1,5.62431
83,582418,0.00475283,40,1,5.62431
83,570868,0.00515817,40,1,5.62431
83,579070,0.00500979,40,1,5.62431
83,564828,0.010303,40,1,5.62431
83,569989,0.00592591,40,1,5.62431
83,578032,0.00499057,40,1,5.62431
83,582625,0.00502424,40,1,5.62431
83,577316,0.00485707,40,1,5.62431
83,575192,0.00487169,40,1,5.62431
83,578614,0.00487293,40.0001,1,5.62431
83,578669,0.00479103,40,1,5.62431
83,576859,0.00641973,40,1,5.62431
83,573527,0.00491906,40,1,5.62431
83,583053,0.00485053,40.0799,1,5.62431
83,579047,0.00498022,40,1,5.62431
83,577701,0.00486005,40,1,5.62431
83,569054,0.00528912,40,1,5.62431
83,567887,0.00535337,40,1,5.62431
83,565867,0.00509208,40,1,5.62431
83,580866,0.00479271,40,1,5.62431
83,574278,0.00485563,40,1,5.62431
83,583053,0.00484697,40.4641,1,5.62431
83,581650,0.0049962,40,1,5.62431
83,576228,0.00484729,40.0001,1,5.62431
83,580877,0.0049236,40.0001,1,5.62431
83,576930,0.00624897,40.0001,1,5.62431
83,572817,0.00499158,40.0001,1,5.62431
83,573873,0.00493441,40,1,5.62431
83,583053,0.00485617,40.2542,1,5.62431
83,580074,0.00486201,40,1,5.62431
83,578919,0.00512663,40.0001,1,5.62431
83,582697,0.00482281,40,1,5.62431
83,574384,0.00509621,40,1,5.62431
83,577415,0.00492587,40.0001,1,5.62431
83,570274,0.00503492,40,1,5.62431
83,582001,0.00495595,40.0001,1,5.62431
83,559183,0.00494538,40,1,5.62431
83,570775,0.00600863,40,1,5.62431
83,582392,0.00500004,40,1,5.62431
83,582371,0.00484559,40,1,5.62431
83,572098,0.00497974,40,1,5.62431
83,579503,0.00487282,40,1,5.62431
83,578191,0.00482005,40.0001,1,5.62431
83,569321,0.00492508,40,1,5.62431
83,570052,0.00643907,40.0001,1,5.62431
83,579613,0.00578741,40,1,5.62431
83,577378,0.00501776,40.0001,1,5.62431
83,581115,0.00540782,40,1,5.62431
83,571805,0.00495121,40.0001,1,5.62431
83,573086,0.00551053,40,1,5.62431
83,574971,0.00479615,40.0001,1,5.62431
83,580548,0.00496732,40.0001,1,5.62431
83,580836,0.00525449,40,1,5.62431
83,580957,0.00477601,40.0001,1,5.62431
83,583053,0.0048694,40.4917,1,5.62431
83,570520,0.00502328,40,1,5.62431
83,578426,0.00481627,40,1,5.62431
83,581028,0.00489538,40,1,5.62431
83,579955,0.00500684,40,1,5.62431
83,579601,0.00502928,40,1,5.62431
83,574768,0.00479755,40,1,5.62431
83,580882,0.00511941,40,1,5.62431
83,571462,0.00962981,40,1,5.62431
83,567150,0.00490325,40,1,5.62431
83,580446,0.00487075,40.0001,1,5.62431
83,568106,0.00536499,40,1,5.62431
83,580036,0.00482072,40.0001,1,5.62431
83,579620,0.00552602,40.0001,1,5.62431
83,583053,0.00492956,40.437,1,5.62431
83,567692,0.00520985,40,1,5.62431
83,577554,0.00493643,40,1,5.62431
83,575487,0.0052215,40,1,5.62431
83,582419,0.0048219,40,1,5.62431
83,573956,0.00507905,40,1,5.62431
83,580992,0.00477026,40.0001,1,5.62431
83,573444,0.00563191,40,1,5.62431
83,583053,0.00495634,40.5062,1,5.62431
83,579115,0.00504586,40,1,5.62431
83,581568,0.00476008,40,1,5.62431
83,580609,0.00482546,40,1,5.62431
83,575150,0.00500844,40,1,5.62431
83,583053,0.00497971,40.3897,1,5.62431
83,578766,0.00490012,40.0001,1,5.62431
83,579888,0.00499884,40,1,5.62431
83,581374,0.00514945,40,1,5.62431
83,568354,0.00504875,40.0001,1,5.62431
83,580625,0.00484139,40.0001,1,5.62431
83,561755,0.005238,40,1,5.62431
83,549711,0.00501375,40,1,5.62431
83,536739,0.00594154,40,1,5.62431
