exp_init,exp_final,time_init,time_final,eps_final,path_len
148,718543,0.00800037,40,1,5.56698
148,718889,0.0073711,40,1,5.56698
148,721535,0.00744923,40,1,5.56698
148,718838,0.00765511,40.0001,1,5.56698
148,719361,0.0074438,40,1,5.56698
148,718570,0.00774518,40,1,5.56698
148,718784,0.00796164,40,1,5.56698
148,717223,0.00772225,40,1,5.56698
148,713513,0.00739,40,1,5.56698
148,715783,0.00759501,40,1,5.56698
148,717501,0.00781455,40,1,5.56698
148,715689,0.0074626,40,1,5.56698
148,722221,0.00724887,40.0001,1,5.56698
148,723424,0.00746759,40,1,5.56698
148,720386,0.00801197,40,1,5.56698
148,707461,0.00795221,40,1,5.56698
148,708509,0.0094617,40,1,5.56698
148,718983,0.00780024,40,1,5.56698
148,718619,0.00741014,40,1,5.56698
148,718972,0.00770162,40,1,5.56698
148,718893,0.0075843,40,1,5.56698
148,715148,0.00770195,40,1,5.56698
148,719607,0.00760003,40,1,5.56698
148,721165,0.00738203,40,1,5.56698
148,716912,0.00742832,40,1,5.56698
148,713275,0.00738259,40,1,5.56698
148,719258,0.00820029,40.0001,1,5.56698
148,710642,0.00859356,40,1,5.56698
148,721870,0.00752168,40,1,5.56698
148,710482,0.00771531,40,1,5.56698
148,718249,0.00758338,40,1,5.56698
148,716002,0.00725088,40,1,5.56698
148,714435,0.00762916,40,1,5.56698
148,677144,0.0085464,40,1,5.56698
148,715558,0.00739521,40,1,5.56698
148,723904,0.00716368,40,1,5.56698
148,718075,0.00738389,40.0001,1,5.56698
148,719783,0.00762352,40,1,5.56698
148,718761,0.00722635,40,1,5.56698
148,720049,0.00750086,40,1,5.56698
148,719119,0.0074357,40,1,5.56698
148,714261,0.00754834,40,1,5.56698
148,720605,0.00752406,40,1,5.56698
148,723109,0.0074165,40,1,5.56698
148,716348,0.00772836,40,1,5.56698
148,717366,0.00727925,40.0001,1,5.56698
148,726950,0.00728291,40,1,5.56698
148,724976,0.00724227,40,1,5.56698
148,719388,0.00736414,40,1,5.56698
148,722368,0.00777009,40,1,5.56698
148,720524,0.00715641,40,1,5.56698
148,722001,0.00720591,40,1,5.56698
148,716241,0.00743478,40,1,5.56698
148,724096,0.00732888,40.0001,1,5.56698
148,722557,0.00716649,40.0001,1,5.56698
148,714782,0.00717736,40,1,5.56698
148,725974,0.00731464,40.0001,1,5.56698
148,721286,0.0073639,40,1,5.56698
148,725992,0.00709885,40,1,5.56698
148,724722,0.00727393,40,1,5.56698
148,719437,0.00733953,40,1,5.56698
148,724811,0.00729271,40,1,5.56698
148,719170,0.00711737,40,1,5.56698
148,718233,0.00726422,40,1,5.56698
148,724164,0.00746893,40.0001,1,5.56698
148,720602,0.00720695,40,1,5.56698
148,720487,0.00711504,40,1,5.56698
148,717687,0.00742777,40,1,5.56698
148,720817,0.00750653,40,1,5.56698
148,722332,0.00709997,40,1,5.56698
148,722979,0.00723721,40,1,5.56698
148,726444,0.00717297,40,1,5.56698
148,726451,0.00719959,40,1,5.56698
148,716202,0.00758644,40,1,5.56698
148,722737,0.00714674,40,1,5.56698
148,716451,0.00728228,40,1,5.56698
148,720849,0.00733303,40,1,5.56698
148,715597,0.00762229,40,1,5.56698
148,722252,0.00747311,40,1,5.56698
148,720354,0.00735365,40,1,5.56698
148,724137,0.00728644,40,1,5.56698
148,724318,0.00730912,40,1,5.56698
148,718678,0.00767025,40,1,5.56698
148,720510,0.0072732,40,1,5.56698
148,720961,0.00734731,40,1,5.56698
148,715385,0.00747364,40,1,5.56698
148,722283,0.00719966,40,1,5.56698
148,715435,0.00750828,40,1,5.56698
148,720180,0.00729974,40,1,5.56698
148,721775,0.00728223,40,1,5.56698
148,726274,0.00712677,40.0001,1,5.56698
148,725473,0.00720727,40,1,5.56698
148,721950,0.00717616,40,1,5.56698
148,718589,0.00735195,40,1,5.56698
148,718362,0.00725739,40,1,5.56698
148,722782,0.00715568,40,1,5.56698
148,724633,0.00713426,40,1,5.56698
148,723244,0.00715713,40,1,5.56698
148,722507,0.00751294,40,1,5.56698
148,722228,0.00718137,40,1,5.56698
