exp_init,exp_final,time_init,time_final,eps_final,path_len
75,566174,0.00421576,40.0001,1,5.57349
75,566321,0.00399053,40,1,5.57349
75,566000,0.00414244,40,1,5.57349
75,565204,0.00409311,40.0328,1,5.57349
75,568359,0.00410219,40.0001,1,5.57349
75,565204,0.00416515,40.2507,1,5.57349
75,568266,0.00405538,40.0001,1,5.57349
75,566098,0.00408888,40,1,5.57349
75,565204,0.00412611,40.0774,1,5.57349
75,565204,0.00418044,40.316,1,5.57349
75,566866,0.00423081,40,1,5.57349
75,566449,0.00405997,40,1,5.57349
75,565204,0.00415355,40.2343,1,5.57349
75,568787,0.00418773,40,1,5.57349
75,565204,0.00409432,40.0042,1,5.57349
75,565380,0.00637754,40.0001,1,5.57349
75,566519,0.00407796,40.0001,1,5.57349
75,565204,0.00413527,40.0048,1,5.57349
75,568080,0.00406157,40.0001,1,5.57349
75,565638,0.00410272,40.0001,1,5.57349
75,568151,0.00397878,40.0001,1,5.57349
75,567358,0.00410208,40,1,5.57349
75,565809,0.0041237,40.0001,1,5.57349
75,565204,0.00425582,40.1513,1,5.57349
75,565610,0.0042038,40,1,5.57349
75,565884,0.00402352,40,1,5.57349
75,570220,0.00396044,40,1,5.57349
75,570033,0.00397015,40.0001,1,5.57349
75,565204,0.0042052,40.0948,1,5.57349
75,566099,0.00416756,40,1,5.57349
75,565810,0.00433179,40.0001,1,5.57349
75,565204,0.00430569,40.0694,1,5.57349
75,568587,0.00405477,40,1,5.57349
75,565204,0.00472681,40.0052,1,5.57349
75,565396,0.00409893,40,1,5.57349
75,565204,0.00445313,40.1304,1,5.57349
75,570038,0.00403345,40,1,5.57349
75,569275,0.00441372,40,1,5.57349
75,566913,0.00405649,40,1,5.57349
75,568272,0.00405434,40.0001,1,5.57349
75,567364,0.00429027,40.0001,1,5.57349
75,565590,0.00416649,40,1,5.57349
75,565204,0.00505143,40.0552,1,5.57349
75,565274,0.00399358,40,1,5.57349
75,565204,0.00420393,40.1201,1,5.57349
75,544810,0.00435287,40,1,5.57349
75,565204,0.00450849,40.3714,1,5.57349
75,565204,0.00411611,40.0305,1,5.57349
75,565204,0.00437364,40.2152,1,5.57349
75,565389,0.00470469,40,1,5.57349
75,565204,0.00417967,40.4681,1,5.57349
75,565204,0.00503871,40.0094,1,5.57349
75,565204,0.00419572,40.062,1,5.57349
75,566360,0.00427733,40.0001,1,5.57349
75,565204,0.00454725,40.2846,1,5.57349
75,567511,0.00425009,40,1,5.57349
75,565204,0.00437806,40.3438,1,5.57349
75,565204,0.00438692,40.0105,1,5.57349
75,507953,0.00696634,40,1,5.57349
75,457745,0.00463388,40,1,5.57349
75,516990,0.00435797,40,1,5.57349
75,524115,0.00515037,40,1,5.57349
75,523582,0.00470235,40.0001,1,5.57349
75,523171,0.00457069,40.0003,1,5.57349
75,523326,0.00458196,40,1,5.57349
75,533623,0.00425264,40.0001,1,5.57349
75,486736,0.00515125,40,1,5.57349
75,511937,0.00469807,40,1,5.57349
75,498116,0.00470632,40.0001,1,5.57349
75,482246,0.00438419,40.0002,1,5.57349
75,514595,0.00447748,40.0001,1,5.57349
75,565204,0.00434803,40.8294,1,5.57349
75,565204,0.00501462,40.9691,1,5.57349
75,503146,0.00440897,40.0001,1,5.57349
75,509576,0.00433897,40,1,5.57349
75,526646,0.00428316,40,1,5.57349
75,530287,0.00441657,40.0001,1,5.57349
75,558808,0.00455334,40,1,5.57349
75,543424,0.00500485,40.0001,1,5.57349
75,541556,0.00478115,40.0001,1,5.57349
75,530013,0.00704264,40.0001,1,5.57349
75,524657,0.00482901,40.0003,1,5.57349
75,520188,0.00547053,40,1,5.57349
75,549311,0.00412716,40,1,5.57349
75,523660,0.00497575,40,1,5.57349
75,512407,0.00445485,40,1,5.57349
75,499868,0.00537423,40,1,5.57349
75,472864,0.00634289,40.0001,1,5.57349
75,522275,0.00409635,40.0001,1,5.57349
75,522287,0.00513061,40,1,5.57349
75,514832,0.00467992,40.0001,1,5.57349
75,531822,0.00424707,40,1,5.57349
75,553637,0.00438144,40.0001,1,5.57349
75,529391,0.00403054,40.0001,1,5.57349
75,528449,0.00497792,40.0001,1,5.57349
75,545713,0.00419739,40,1,5.57349
75,539384,0.005782,40,1,5.57349
75,529588,0.00527464,40.0002,1,5.57349
75,565204,0.00458314,41.0263,1,5.57349
75,558536,0.0054128,40,1,5.57349
