exp_init,exp_final,time_init,time_final,eps_final,path_len
248,722605,0.0144026,40,1,11.0733
248,692291,0.0135832,40,1,11.0733
248,714871,0.0129261,40,1,11.0733
248,726617,0.0128183,40,1,11.0733
248,731829,0.012758,40,1,11.0733
248,730724,0.0126176,40,1,11.0733
248,723397,0.0130841,40,1,11.0733
248,732453,0.0138781,40,1,11.0733
248,729073,0.0132964,40.0001,1,11.0733
248,724596,0.013057,40,1,11.0733
248,728224,0.0129786,40,1,11.0733
248,728256,0.0125892,40,1,11.0733
248,732881,0.0135433,40,1,11.0733
248,723050,0.0130459,40,1,11.0733
248,728719,0.0132158,40,1,11.0733
248,675079,0.0135237,40,1,11.0733
248,730844,0.0126473,40,1,11.0733
248,721933,0.0130418,40,1,11.0733
248,729650,0.0134987,40,1,11.0733
248,730733,0.0131737,40,1,11.0733
248,719141,0.013713,40,1,11.0733
248,721877,0.0130301,40,1,11.0733
248,714524,0.013589,40.0001,1,11.0733
248,725109,0.013428,40,1,11.0733
248,723106,0.0134184,40,1,11.0733
248,722984,0.0133585,40,1,11.0733
248,726268,0.0138164,40,1,11.0733
248,720217,0.0137372,40,1,11.0733
248,719559,0.013177,40.0001,1,11.0733
248,719293,0.0135397,40.0001,1,11.0733
248,723796,0.0127223,40,1,11.0733
248,723279,0.0128034,40,1,11.0733
248,726127,0.0131767,40,1,11.0733
248,720531,0.0126256,40,1,11.0733
248,731018,0.0129818,40,1,11.0733
248,731381,0.0133716,40,1,11.0733
248,723594,0.0136897,40,1,11.0733
248,725469,0.0135313,40,1,11.0733
248,728557,0.0134609,40,1,11.0733
248,725089,0.0131703,40,1,11.0733
248,722036,0.0134658,40.0001,1,11.0733
248,728311,0.0128838,40,1,11.0733
248,731126,0.0123686,40,1,11.0733
248,731483,0.0132041,40,1,11.0733
248,732347,0.0127323,40,1,11.0733
248,730855,0.0128683,40,1,11.0733
248,714940,0.0129104,40,1,11.0733
248,718389,0.0130109,40,1,11.0733
248,731570,0.0126772,40,1,11.0733
248,720321,0.0127915,40,1,11.0733
248,732775,0.0127472,40,1,11.0733
248,724526,0.0126336,40,1,11.0733
248,732570,0.0136761,40,1,11.0733
248,728808,0.0133545,40,1,11.0733
248,733170,0.0125407,40.0001,1,11.0733
248,725598,0.0123691,40,1,11.0733
248,723860,0.0139841,40,1,11.0733
248,721077,0.0128815,40,1,11.0733
248,729449,0.0135708,40,1,11.0733
248,732722,0.0124288,40,1,11.0733
248,723348,0.0129974,40,1,11.0733
248,715495,0.0126969,40,1,11.0733
248,728002,0.0133893,40,1,11.0733
248,724401,0.0129434,40.0001,1,11.0733
248,726737,0.0134326,40,1,11.0733
248,729866,0.0135297,40.0001,1,11.0733
248,728393,0.0134167,40,1,11.0733
248,709643,0.013114,40,1,11.0733
248,725931,0.0129629,40,1,11.0733
248,719816,0.0134539,40,1,11.0733
248,713394,0.0130614,40,1,11.0733
248,731770,0.0132491,40,1,11.0733
248,728690,0.0129065,40,1,11.0733
248,715222,0.0128726,40,1,11.0733
248,724448,0.012641,40,1,11.0733
248,724353,0.0128273,40,1,11.0733
248,727723,0.0136009,40,1,11.0733
248,729031,0.0128276,40,1,11.0733
248,715834,0.0128481,40,1,11.0733
248,724469,0.0131954,40,1,11.0733
248,720414,0.0133701,40,1,11.0733
248,728310,0.0131241,40,1,11.0733
248,722637,0.0126334,40,1,11.0733
248,726415,0.0135759,40,1,11.0733
248,728507,0.0136588,40,1,11.0733
248,726054,0.0127079,40,1,11.0733
248,729625,0.0124474,40,1,11.0733
248,728178,0.012592,40,1,11.0733
248,727781,0.0128816,40,1,11.0733
248,720661,0.0131251,40,1,11.0733
248,730277,0.0181398,40,1,11.0733
248,723472,0.0132645,40,1,11.0733
248,734232,0.0124355,40,1,11.0733
248,713978,0.0130776,40,1,11.0733
248,728640,0.013731,40,1,11.0733
248,722284,0.0133844,40,1,11.0733
248,726219,0.0131811,40,1,11.0733
248,730430,0.0149611,40,1,11.0733
248,725632,0.0125917,40,1,11.0733
248,732183,0.0136247,40.0001,1,11.0733
