exp_init,exp_final,time_init,time_final,eps_final,path_len
60,571546,0.00408711,40.0001,1,5.59817
60,540533,0.0041917,40,1,5.59817
60,561069,0.00495002,40.0001,1,5.59817
60,558169,0.00396807,40,1,5.59817
60,551941,0.00443238,40,1,5.59817
60,570438,0.00438206,40,1,5.59817
60,569010,0.00387436,40,1,5.59817
60,567474,0.00402854,40,1,5.59817
60,586988,0.0038455,40,1,5.59817
60,546236,0.00373814,40,1,5.59817
60,558153,0.00360828,40,1,5.59817
60,571565,0.00397521,40,1,5.59817
60,586729,0.00443556,40,1,5.59817
60,590094,0.00371766,40.0001,1,5.59817
60,604727,0.00383483,40,1,5.59817
60,600355,0.00376744,40.0001,1,5.59817
60,597986,0.00363914,40.0001,1,5.59817
60,602523,0.00361752,40,1,5.59817
60,601708,0.00359066,40.0001,1,5.59817
60,606178,0.0036005,40,1,5.59817
60,609041,0.00350387,40,1,5.59817
60,607983,0.00370389,40.0001,1,5.59817
60,603556,0.00388456,40,1,5.59817
60,602997,0.00370198,40,1,5.59817
60,599212,0.00362086,40,1,5.59817
60,596804,0.00378757,40,1,5.59817
60,607351,0.00473236,40,1,5.59817
60,589936,0.00359639,40,1,5.59817
60,595894,0.00383984,40.0001,1,5.59817
60,598161,0.0036329,40.0001,1,5.59817
60,604469,0.00372495,40.0001,1,5.59817
60,596585,0.00369516,40,1,5.59817
60,604256,0.00441914,40,1,5.59817
60,602956,0.00361861,40,1,5.59817
60,602903,0.00374665,40,1,5.59817
60,598901,0.00372464,40.0001,1,5.59817
60,589368,0.00406558,40,1,5.59817
60,603698,0.00371722,40.0001,1,5.59817
60,599427,0.00362796,40,1,5.59817
60,603196,0.00368894,40,1,5.59817
60,595226,0.0036842,40,1,5.59817
60,598130,0.00380084,40,1,5.59817
60,602041,0.00353235,40,1,5.59817
60,603866,0.00355984,40,1,5.59817
60,594187,0.00369618,40,1,5.59817
60,598724,0.0039933,40,1,5.59817
60,589305,0.00469093,40.0001,1,5.59817
60,597817,0.00359782,40,1,5.59817
60,592268,0.0036197,40,1,5.59817
60,602905,0.0040696,40,1,5.59817
60,601174,0.00373171,40,1,5.59817
60,598493,0.00394261,40.0001,1,5.59817
60,603526,0.00353757,40,1,5.59817
60,582011,0.00434968,40.0504,1,5.59817
60,604211,0.00373735,40,1,5.59817
60,605041,0.00366799,40.0001,1,5.59817
60,597949,0.00392611,40,1,5.59817
60,601944,0.00392558,40.0001,1,5.59817
60,597682,0.00373197,40.0001,1,5.59817
60,604359,0.00647646,40,1,5.59817
60,603725,0.0041728,40.0001,1,5.59817
60,603254,0.00383652,40,1,5.59817
60,605689,0.00386515,40,1,5.59817
60,598971,0.00365953,40,1,5.59817
60,604741,0.00367465,40.0001,1,5.59817
60,605969,0.00397388,40.0001,1,5.59817
60,608701,0.003599,40,1,5.59817
60,597373,0.00376012,40,1,5.59817
60,603725,0.00376748,40.0001,1,5.59817
60,597344,0.00374369,40,1,5.59817
60,601315,0.004665,40,1,5.59817
60,593729,0.00392466,40.0001,1,5.59817
60,600248,0.00556066,40,1,5.59817
60,599177,0.00374493,40,1,5.59817
60,604699,0.0038599,40.0001,1,5.59817
60,599131,0.00412332,40.0001,1,5.59817
60,599905,0.00392168,40,1,5.59817
60,603027,0.00366013,40.0001,1,5.59817
60,598776,0.00366513,40,1,5.59817
60,595259,0.00411184,40,1,5.59817
60,601045,0.00389101,40.0001,1,5.59817
60,595694,0.00378894,40,1,5.59817
60,599867,0.00391549,40,1,5.59817
60,600358,0.00379642,40,1,5.59817
60,567990,0.00426736,40.0001,1,5.59817
60,582011,0.00413285,40.0582,1,5.59817
60,555029,0.00381212,40,1,5.59817
60,579595,0.00396902,40,1,5.59817
60,594676,0.00390713,40,1,5.59817
60,600036,0.00426124,40.0001,1,5.59817
60,603810,0.00363595,40,1,5.59817
60,600084,0.00371822,40,1,5.59817
60,604395,0.0036495,40,1,5.59817
60,597641,0.00373216,40,1,5.59817
60,597630,0.00424661,40.0001,1,5.59817
60,607544,0.00348711,40,1,5.59817
60,582245,0.0038475,40,1,5.59817
60,598338,0.00353277,40,1,5.59817
60,598188,0.00375311,40.0001,1,5.59817
60,610663,0.00387924,40,1,5.59817
