exp_init,exp_final,time_init,time_final,eps_final,path_len
127,708105,0.00845202,40,1,11.0707
127,705759,0.00731579,40,1,11.0707
127,715087,0.00709771,40,1,11.0707
127,714547,0.00775387,40,1,11.0707
127,719902,0.00679175,40,1,11.0707
127,708232,0.00768987,40,1,11.0707
127,718021,0.00681019,40,1,11.0707
127,720664,0.00716451,40,1,11.0707
127,711750,0.00692736,40,1,11.0707
127,720438,0.00681913,40,1,11.0707
127,715739,0.00687691,40,1,11.0707
127,721627,0.00764309,40,1,11.0707
127,708267,0.00682486,40.0001,1,11.0707
127,720548,0.00664161,40,1,11.0707
127,711719,0.00694062,40,1,11.0707
127,719829,0.0067395,40,1,11.0707
127,722864,0.00769812,40,1,11.0707
127,712131,0.00766119,40,1,11.0707
127,715667,0.00685893,40,1,11.0707
127,717017,0.00677905,40,1,11.0707
127,709721,0.006734,40.0001,1,11.0707
127,711350,0.00690548,40,1,11.0707
127,711213,0.00707154,40.0001,1,11.0707
127,708034,0.00687547,40,1,11.0707
127,712221,0.00696407,40,1,11.0707
127,710022,0.00672385,40,1,11.0707
127,703896,0.00665103,40,1,11.0707
127,703020,0.00806017,40,1,11.0707
127,721403,0.00650061,40,1,11.0707
127,713780,0.00676646,40.0001,1,11.0707
127,716270,0.00826519,40,1,11.0707
127,715749,0.00656234,40,1,11.0707
127,712527,0.0068135,40,1,11.0707
127,699715,0.00744004,40.0001,1,11.0707
127,720026,0.00762538,40.0001,1,11.0707
127,717619,0.0077681,40,1,11.0707
127,717019,0.0116825,40,1,11.0707
127,710221,0.00669358,40,1,11.0707
127,720498,0.00681063,40,1,11.0707
127,713157,0.00694558,40,1,11.0707
127,723816,0.0068578,40,1,11.0707
127,722547,0.00676208,40,1,11.0707
127,719581,0.00679486,40,1,11.0707
127,720739,0.00654874,40,1,11.0707
127,708289,0.0069001,40,1,11.0707
127,711142,0.00679101,40,1,11.0707
127,720133,0.00680477,40,1,11.0707
127,724453,0.00662975,40,1,11.0707
127,722778,0.00666287,40,1,11.0707
127,712169,0.00671685,40,1,11.0707
127,724942,0.00663427,40,1,11.0707
127,719525,0.00668318,40,1,11.0707
127,721728,0.00658363,40,1,11.0707
127,710585,0.00671742,40,1,11.0707
127,726085,0.00661575,40,1,11.0707
127,715121,0.00665035,40,1,11.0707
127,715009,0.00664557,40,1,11.0707
127,716296,0.00664707,40,1,11.0707
127,708907,0.00666716,40,1,11.0707
127,708124,0.00670828,40,1,11.0707
127,726067,0.00653231,40,1,11.0707
127,721907,0.00678703,40,1,11.0707
127,718283,0.00688588,40,1,11.0707
127,716263,0.0066092,40,1,11.0707
127,724428,0.00652079,40,1,11.0707
127,724738,0.00659475,40,1,11.0707
127,721320,0.00659387,40,1,11.0707
127,719424,0.00672301,40,1,11.0707
127,717633,0.00655655,40,1,11.0707
127,717100,0.00656575,40,1,11.0707
127,714726,0.00665024,40,1,11.0707
127,724521,0.00670489,40,1,11.0707
127,727745,0.0066038,40,1,11.0707
127,722740,0.00661518,40,1,11.0707
127,718780,0.00671545,40,1,11.0707
127,715868,0.00669171,40,1,11.0707
127,726492,0.00651446,40,1,11.0707
127,711327,0.00671137,40,1,11.0707
127,718704,0.00891596,40,1,11.0707
127,721324,0.00653764,40,1,11.0707
127,722252,0.00662899,40,1,11.0707
127,716155,0.00670479,40,1,11.0707
127,713249,0.00675202,40,1,11.0707
127,713015,0.00679575,40,1,11.0707
127,726960,0.00668015,40.0001,1,11.0707
127,731564,0.0065098,40,1,11.0707
127,726627,0.00665775,40,1,11.0707
127,718671,0.00666852,40,1,11.0707
127,716183,0.00659344,40,1,11.0707
127,710235,0.00677621,40,1,11.0707
127,721815,0.00668411,40,1,11.0707
127,718683,0.00666998,40,1,11.0707
127,716475,0.00665114,40,1,11.0707
127,717999,0.00660277,40,1,11.0707
127,718639,0.00720517,40,1,11.0707
127,704257,0.00682319,40,1,11.0707
127,717851,0.00659492,40,1,11.0707
127,725271,0.00654945,40,1,11.0707
127,723936,0.00653573,40,1,11.0707
127,718744,0.00660753,40,1,11.0707
