exp_init,exp_final,time_init,time_final,eps_final,path_len
437794,660557,25.6591,40,1,10.3895
437794,658220,25.7082,40.0001,1,10.3895
437794,662011,25.6194,40,1,10.3895
437794,662117,25.6294,40,1,10.3895
437794,660130,25.6554,40,1,10.3895
437794,663615,25.5109,40,1,10.3895
437794,657705,25.7614,40.0001,1,10.3895
437794,658330,25.7101,40.0001,1,10.3895
437794,652073,25.955,40,1,10.3895
437794,653629,25.9549,40,1,10.3895
437794,654721,25.8823,40,1,10.3895
437794,659341,25.712,40,1,10.3895
437794,653745,25.9057,40,1,10.3895
437794,660357,25.6251,40,1,10.3895
437794,659619,25.6517,40,1,10.3895
437794,660534,25.6165,40.0001,1,10.3895
437794,658482,25.747,40,1,10.3895
437794,660277,25.6224,40,1,10.3895
437794,655195,25.853,40,1,10.3895
437794,640859,26.743,40,1,10.3895
437794,657940,25.7226,40,1,10.3895
437794,659332,25.6869,40,1,10.3895
437794,654771,25.9274,40,1,10.3895
437794,656749,25.7753,40,1,10.3895
437794,656551,25.8426,40,1,10.3895
437794,658394,25.7178,40,1,10.3895
437794,660964,25.6276,40,1,10.3895
437794,657488,25.7762,40,1,10.3895
437794,663258,25.5357,40,1,10.3895
437794,659616,25.6802,40,1,10.3895
437794,662730,25.5488,40,1,10.3895
437794,660870,25.6517,40.0001,1,10.3895
437794,664837,25.4833,40,1,10.3895
437794,659270,25.6557,40,1,10.3895
437794,649272,26.1047,40.0001,1,10.3895
437794,655045,25.8516,40,1,10.3895
437794,661593,25.5932,40,1,10.3895
437794,661046,25.6738,40,1,10.3895
437794,654311,25.8932,40,1,10.3895
437794,652084,26.0007,40,1,10.3895
437794,653726,25.9215,40,1,10.3895
437794,660915,25.6343,40,1,10.3895
437794,660215,25.6693,40,1,10.3895
437794,664272,25.4756,40,1,10.3895
437794,654287,25.9024,40.0001,1,10.3895
437794,653707,25.8698,40,1,10.3895
437794,658664,25.7582,40,1,10.3895
437794,657541,25.748,40,1,10.3895
437794,659381,25.6758,40,1,10.3895
437794,658003,25.7727,40.0001,1,10.3895
437794,651884,25.9969,40,1,10.3895
437794,661331,25.6225,40,1,10.3895
437794,657604,25.7633,40.0001,1,10.3895
437794,661367,25.6121,40,1,10.3895
437794,659143,25.7075,40,1,10.3895
437794,655069,25.863,40,1,10.3895
437794,651468,25.9977,40,1,10.3895
437794,659971,25.6522,40,1,10.3895
437794,656048,25.8287,40,1,10.3895
437794,652665,25.9525,40,1,10.3895
437794,655257,25.8045,40,1,10.3895
437794,660430,25.6332,40.0001,1,10.3895
437794,653067,25.8923,40.0001,1,10.3895
437794,653886,25.8956,40.0001,1,10.3895
437794,662729,25.5825,40.0001,1,10.3895
437794,661507,25.5815,40,1,10.3895
437794,654281,25.8498,40,1,10.3895
437794,656227,25.8038,40.0001,1,10.3895
437794,658106,25.7216,40,1,10.3895
437794,648961,26.1185,40,1,10.3895
437794,657780,25.7378,40,1,10.3895
437794,654583,25.8768,40,1,10.3895
437794,651411,26.0384,40,1,10.3895
437794,659676,25.6642,40,1,10.3895
437794,662568,25.5841,40,1,10.3895
437794,661416,25.6258,40,1,10.3895
437794,662246,25.546,40,1,10.3895
437794,660943,25.6261,40,1,10.3895
437794,654290,25.938,40,1,10.3895
437794,656962,25.7419,40,1,10.3895
437794,659216,25.6962,40,1,10.3895
437794,656871,25.7627,40.0001,1,10.3895
437794,655934,25.8579,40,1,10.3895
437794,654255,25.8604,40,1,10.3895
437794,658424,25.682,40.0001,1,10.3895
437794,656411,25.7706,40.0001,1,10.3895
437794,662665,25.5633,40,1,10.3895
437794,657189,25.7853,40.0001,1,10.3895
437794,663401,25.5147,40.0001,1,10.3895
437794,659876,25.6883,40,1,10.3895
437794,651954,25.9233,40,1,10.3895
437794,659636,25.6712,40,1,10.3895
437794,649302,26.108,40,1,10.3895
437794,657221,25.7356,40,1,10.3895
437794,654002,25.8549,40,1,10.3895
437794,660534,25.6639,40.0001,1,10.3895
437794,662916,25.5375,40,1,10.3895
437794,651072,26.0459,40,1,10.3895
437794,663806,25.5176,40,1,10.3895
437794,652401,25.9475,40,1,10.3895
