exp_init,exp_final,time_init,time_final,eps_final,path_len
1.15265e+06,1.15265e+06,60,60,1,0
1.15781e+06,1.15781e+06,60,60,1,0
1.16104e+06,1.16104e+06,60,60,1,0
1.16757e+06,1.16757e+06,60,60,1,0
1.14403e+06,1.14403e+06,60,60,1,0
1.14248e+06,1.14248e+06,60,60,1,0
1.15681e+06,1.15681e+06,60,60,1,0
1.15293e+06,1.15293e+06,60,60,1,0
1.15278e+06,1.15278e+06,60,60,1,0
1.15138e+06,1.15138e+06,60,60,1,0
1.16116e+06,1.16116e+06,60,60,1,0
1.15641e+06,1.15641e+06,60.0001,60.0001,1,0
1.15372e+06,1.15372e+06,60.0001,60.0001,1,0
1.14846e+06,1.14846e+06,60,60,1,0
1.15098e+06,1.15098e+06,60,60,1,0
1.15626e+06,1.15626e+06,60,60,1,0
1.14831e+06,1.14831e+06,60,60,1,0
1.16419e+06,1.16419e+06,60,60,1,0
1.14714e+06,1.14714e+06,60,60,1,0
1.15192e+06,1.15192e+06,60.0001,60.0001,1,0
1.16e+06,1.16e+06,60,60,1,0
1.15683e+06,1.15683e+06,60,60,1,0
1.16004e+06,1.16004e+06,60,60,1,0
1.15146e+06,1.15146e+06,60,60,1,0
1.14606e+06,1.14606e+06,60.0001,60.0001,1,0
1.13476e+06,1.13476e+06,60,60,1,0
1.1615e+06,1.1615e+06,60,60,1,0
1.15854e+06,1.15854e+06,60,60,1,0
1.14533e+06,1.14533e+06,60,60,1,0
1.16233e+06,1.16233e+06,60.0001,60.0001,1,0
1.14319e+06,1.14319e+06,60,60,1,0
1.1676e+06,1.1676e+06,60,60,1,0
1.16316e+06,1.16316e+06,60,60,1,0
1.15874e+06,1.15874e+06,60,60,1,0
1.14642e+06,1.14642e+06,60,60,1,0
1.15676e+06,1.15676e+06,60,60,1,0
1.16008e+06,1.16008e+06,60,60,1,0
1.14329e+06,1.14329e+06,60,60,1,0
1.13151e+06,1.13151e+06,60,60,1,0
1.14824e+06,1.14824e+06,60,60,1,0
1.15134e+06,1.15134e+06,60,60,1,0
1.15822e+06,1.15822e+06,60.0001,60.0001,1,0
1.16266e+06,1.16266e+06,60,60,1,0
1.15619e+06,1.15619e+06,60,60,1,0
1.14922e+06,1.14922e+06,60,60,1,0
1.16055e+06,1.16055e+06,60,60,1,0
1.16309e+06,1.16309e+06,60,60,1,0
1.16346e+06,1.16346e+06,60,60,1,0
1.15758e+06,1.15758e+06,60,60,1,0
1.15969e+06,1.15969e+06,60,60,1,0
1.14665e+06,1.14665e+06,60,60,1,0
1.1549e+06,1.1549e+06,60,60,1,0
1.1454e+06,1.1454e+06,60,60,1,0
1.14395e+06,1.14395e+06,60,60,1,0
1.15493e+06,1.15493e+06,60,60,1,0
1.15162e+06,1.15162e+06,60,60,1,0
1.15577e+06,1.15577e+06,60,60,1,0
1.14657e+06,1.14657e+06,60.0001,60.0001,1,0
1.15765e+06,1.15765e+06,60,60,1,0
1.16115e+06,1.16115e+06,60,60,1,0
1.15761e+06,1.15761e+06,60,60,1,0
1.16271e+06,1.16271e+06,60,60,1,0
1.16615e+06,1.16615e+06,60,60,1,0
1.14357e+06,1.14357e+06,60.0001,60.0001,1,0
1.15512e+06,1.15512e+06,60,60,1,0
1.1594e+06,1.1594e+06,60,60,1,0
1.14172e+06,1.14172e+06,60.0001,60.0001,1,0
1.16007e+06,1.16007e+06,60,60,1,0
1.14657e+06,1.14657e+06,60,60,1,0
1.15809e+06,1.15809e+06,60,60,1,0
1.15169e+06,1.15169e+06,60,60,1,0
1.14191e+06,1.14191e+06,60,60,1,0
1.14976e+06,1.14976e+06,60,60,1,0
1.02163e+06,1.02163e+06,60,60,1,0
997504,997504,60,60,1,0
1.15187e+06,1.15187e+06,60,60,1,0
1.15101e+06,1.15101e+06,60,60,1,0
1.14855e+06,1.14855e+06,60,60,1,0
1.13356e+06,1.13356e+06,60,60,1,0
1.14939e+06,1.14939e+06,60,60,1,0
1.1536e+06,1.1536e+06,60,60,1,0
1.1486e+06,1.1486e+06,60,60,1,0
1.14652e+06,1.14652e+06,60,60,1,0
1.15757e+06,1.15757e+06,60,60,1,0
1.15605e+06,1.15605e+06,60,60,1,0
1.15951e+06,1.15951e+06,60,60,1,0
1.1399e+06,1.1399e+06,60,60,1,0
1.15055e+06,1.15055e+06,60,60,1,0
1.15851e+06,1.15851e+06,60,60,1,0
1.15599e+06,1.15599e+06,60,60,1,0
1.14582e+06,1.14582e+06,60,60,1,0
1.13676e+06,1.13676e+06,60,60,1,0
1.15004e+06,1.15004e+06,60,60,1,0
1.15311e+06,1.15311e+06,60,60,1,0
1.13819e+06,1.13819e+06,60,60,1,0
1.13927e+06,1.13927e+06,60,60,1,0
1.1385e+06,1.1385e+06,60,60,1,0
1.1457e+06,1.1457e+06,60.0001,60.0001,1,0
1.15832e+06,1.15832e+06,60,60,1,0
1.1507e+06,1.1507e+06,60,60,1,0
