exp_init,exp_final,time_init,time_final,eps_final,path_len
140036,684635,7.84587,40,1,10.337
140036,678828,7.91455,40.0001,1,10.337
140036,676174,7.9283,40.0001,1,10.337
140036,686433,7.81249,40.255,1,10.337
140036,675278,7.97348,40,1,10.337
140036,683464,7.85127,40,1,10.337
140036,678543,7.89507,40,1,10.337
140036,671250,7.97028,40,1,10.337
140036,671593,7.97687,40,1,10.337
140036,676358,7.94129,40.0001,1,10.337
140036,686433,7.78103,40.1109,1,10.337
140036,681724,7.87337,40,1,10.337
140036,679813,7.88394,40,1,10.337
140036,665866,8.0591,40,1,10.337
140036,684147,7.82085,40.0001,1,10.337
140036,681194,7.90308,40,1,10.337
140036,676193,7.9275,40,1,10.337
140036,677045,7.90854,40,1,10.337
140036,683815,7.83474,40,1,10.337
140036,679205,7.92545,40,1,10.337
140036,668459,8.03186,40,1,10.337
140036,682632,7.8533,40,1,10.337
140036,677507,7.91249,40,1,10.337
140036,682919,7.83496,40,1,10.337
140036,672565,8.01057,40.0001,1,10.337
140036,682234,7.89429,40.0001,1,10.337
140036,671184,7.98292,40,1,10.337
140036,680410,7.86603,40.0001,1,10.337
140036,682811,7.85811,40,1,10.337
140036,675528,7.96744,40,1,10.337
140036,670824,8.01086,40,1,10.337
140036,685440,7.83847,40,1,10.337
140036,686004,7.83735,40,1,10.337
140036,686433,7.78969,40.169,1,10.337
140036,686225,7.80594,40.0001,1,10.337
140036,681341,7.87574,40,1,10.337
140036,675031,7.97142,40,1,10.337
140036,677953,7.91883,40,1,10.337
140036,681590,7.87966,40,1,10.337
140036,670426,8.00034,40,1,10.337
140036,674421,7.95304,40,1,10.337
140036,686378,7.8149,40,1,10.337
140036,678640,7.9014,40,1,10.337
140036,675708,7.95716,40,1,10.337
140036,675391,7.92896,40,1,10.337
140036,679152,7.91157,40.0001,1,10.337
140036,681610,7.89911,40,1,10.337
140036,670010,8.03113,40,1,10.337
140036,681843,7.88705,40,1,10.337
140036,675943,7.95481,40,1,10.337
140036,680161,7.87109,40,1,10.337
140036,672180,7.96721,40,1,10.337
140036,678921,7.88139,40.0001,1,10.337
140036,676129,7.89877,40,1,10.337
140036,675828,7.92693,40,1,10.337
140036,677035,7.94433,40,1,10.337
140036,684466,7.82153,40,1,10.337
140036,686433,7.81919,40.2658,1,10.337
140036,684563,7.84545,40,1,10.337
140036,684122,7.85539,40,1,10.337
140036,671916,7.98868,40,1,10.337
140036,676519,7.9245,40,1,10.337
140036,683493,7.85603,40,1,10.337
140036,667160,8.0461,40,1,10.337
140036,673767,7.98775,40,1,10.337
140036,672400,7.98504,40.0001,1,10.337
140036,674919,7.95837,40,1,10.337
140036,681843,7.86282,40,1,10.337
140036,685608,7.81343,40,1,10.337
140036,679448,7.9002,40,1,10.337
140036,678033,7.8913,40,1,10.337
140036,670443,7.97557,40,1,10.337
140036,671646,7.99569,40,1,10.337
140036,675774,7.94158,40,1,10.337
140036,677940,7.92908,40,1,10.337
140036,682735,7.85535,40,1,10.337
140036,679208,7.89111,40,1,10.337
140036,683486,7.84011,40,1,10.337
140036,683972,7.8445,40.0001,1,10.337
140036,682704,7.84313,40,1,10.337
140036,680409,7.87188,40,1,10.337
140036,678669,7.90756,40,1,10.337
140036,681776,7.86255,40,1,10.337
140036,676050,7.914,40,1,10.337
140036,681905,7.86818,40,1,10.337
140036,680460,7.88039,40,1,10.337
140036,675129,7.95524,40,1,10.337
140036,678452,7.91887,40,1,10.337
140036,685429,7.82678,40,1,10.337
140036,680955,7.90207,40,1,10.337
140036,681429,7.87887,40,1,10.337
140036,686433,7.80574,40.2219,1,10.337
140036,682148,7.86912,40,1,10.337
140036,667367,8.02981,40.0001,1,10.337
140036,676351,7.93974,40,1,10.337
140036,682926,7.83937,40,1,10.337
140036,675401,7.92344,40,1,10.337
140036,675016,7.95729,40,1,10.337
140036,674623,7.96027,40,1,10.337
140036,678884,7.92136,40,1,10.337
