exp_init,exp_final,time_init,time_final,eps_final,path_len
1.18226e+06,1.18226e+06,60,60,1,0
1.16608e+06,1.16608e+06,60.0001,60.0001,1,0
1.18447e+06,1.18447e+06,60,60,1,0
1.17869e+06,1.17869e+06,60,60,1,0
1.17946e+06,1.17946e+06,60,60,1,0
1.17678e+06,1.17678e+06,60,60,1,0
1.17112e+06,1.17112e+06,60,60,1,0
1.17692e+06,1.17692e+06,60,60,1,0
1.18071e+06,1.18071e+06,60,60,1,0
1.1711e+06,1.1711e+06,60,60,1,0
1.16378e+06,1.16378e+06,60,60,1,0
1.18321e+06,1.18321e+06,60,60,1,0
1.1812e+06,1.1812e+06,60,60,1,0
1.18171e+06,1.18171e+06,60,60,1,0
1.16579e+06,1.16579e+06,60,60,1,0
1.17119e+06,1.17119e+06,60,60,1,0
1.17998e+06,1.17998e+06,60,60,1,0
1.1854e+06,1.1854e+06,60,60,1,0
1.17366e+06,1.17366e+06,60,60,1,0
1.17022e+06,1.17022e+06,60,60,1,0
1.18237e+06,1.18237e+06,60,60,1,0
1.18695e+06,1.18695e+06,60,60,1,0
1.17244e+06,1.17244e+06,60,60,1,0
1.1834e+06,1.1834e+06,60,60,1,0
1.18892e+06,1.18892e+06,60.0001,60.0001,1,0
1.16891e+06,1.16891e+06,60,60,1,0
1.17481e+06,1.17481e+06,60,60,1,0
1.18673e+06,1.18673e+06,60,60,1,0
1.1783e+06,1.1783e+06,60,60,1,0
1.15631e+06,1.15631e+06,60,60,1,0
1.17905e+06,1.17905e+06,60,60,1,0
1.16267e+06,1.16267e+06,60,60,1,0
1.17621e+06,1.17621e+06,60,60,1,0
1.18986e+06,1.18986e+06,60,60,1,0
1.18671e+06,1.18671e+06,60,60,1,0
1.1705e+06,1.1705e+06,60,60,1,0
1.17839e+06,1.17839e+06,60,60,1,0
1.17349e+06,1.17349e+06,60,60,1,0
1.17687e+06,1.17687e+06,60,60,1,0
1.17612e+06,1.17612e+06,60,60,1,0
1.18254e+06,1.18254e+06,60,60,1,0
1.16417e+06,1.16417e+06,60,60,1,0
1.17425e+06,1.17425e+06,60,60,1,0
1.18085e+06,1.18085e+06,60,60,1,0
1.1856e+06,1.1856e+06,60,60,1,0
1.17636e+06,1.17636e+06,60,60,1,0
1.17206e+06,1.17206e+06,60,60,1,0
1.18817e+06,1.18817e+06,60,60,1,0
1.17356e+06,1.17356e+06,60,60,1,0
1.17517e+06,1.17517e+06,60.0001,60.0001,1,0
1.17936e+06,1.17936e+06,60,60,1,0
1.18073e+06,1.18073e+06,60,60,1,0
1.16529e+06,1.16529e+06,60,60,1,0
1.17481e+06,1.17481e+06,60,60,1,0
1.18299e+06,1.18299e+06,60,60,1,0
1.17946e+06,1.17946e+06,60,60,1,0
1.17804e+06,1.17804e+06,60,60,1,0
1.18283e+06,1.18283e+06,60.0001,60.0001,1,0
1.17494e+06,1.17494e+06,60,60,1,0
1.17247e+06,1.17247e+06,60,60,1,0
1.18712e+06,1.18712e+06,60,60,1,0
1.18481e+06,1.18481e+06,60,60,1,0
1.17498e+06,1.17498e+06,60,60,1,0
1.17919e+06,1.17919e+06,60,60,1,0
1.18236e+06,1.18236e+06,60,60,1,0
1.18058e+06,1.18058e+06,60.0001,60.0001,1,0
1.18368e+06,1.18368e+06,60,60,1,0
1.172e+06,1.172e+06,60,60,1,0
1.17844e+06,1.17844e+06,60,60,1,0
1.17753e+06,1.17753e+06,60,60,1,0
1.17091e+06,1.17091e+06,60,60,1,0
1.17681e+06,1.17681e+06,60,60,1,0
1.18142e+06,1.18142e+06,60,60,1,0
1.188e+06,1.188e+06,60,60,1,0
1.17685e+06,1.17685e+06,60,60,1,0
1.17069e+06,1.17069e+06,60,60,1,0
1.1627e+06,1.1627e+06,60,60,1,0
1.17716e+06,1.17716e+06,60,60,1,0
1.17949e+06,1.17949e+06,60,60,1,0
1.17971e+06,1.17971e+06,60,60,1,0
1.15409e+06,1.15409e+06,60,60,1,0
1.15446e+06,1.15446e+06,60,60,1,0
1.17441e+06,1.17441e+06,60,60,1,0
1.16914e+06,1.16914e+06,60,60,1,0
1.16003e+06,1.16003e+06,60,60,1,0
1.18467e+06,1.18467e+06,60,60,1,0
1.1551e+06,1.1551e+06,60,60,1,0
1.17392e+06,1.17392e+06,60,60,1,0
1.17514e+06,1.17514e+06,60.0001,60.0001,1,0
1.17116e+06,1.17116e+06,60,60,1,0
1.17312e+06,1.17312e+06,60,60,1,0
1.14991e+06,1.14991e+06,60,60,1,0
1.17228e+06,1.17228e+06,60,60,1,0
1.18698e+06,1.18698e+06,60,60,1,0
1.18018e+06,1.18018e+06,60,60,1,0
1.18249e+06,1.18249e+06,60,60,1,0
1.18983e+06,1.18983e+06,60,60,1,0
1.16393e+06,1.16393e+06,60,60,1,0
1.17619e+06,1.17619e+06,60,60,1,0
1.18268e+06,1.18268e+06,60,60,1,0
